"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","HEO","Heterosexual / straight","40","[c]","31940","30330"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Heterosexual / straight","40","[c]","27580","29080"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Heterosexual / straight","100","[c]","31940","30610"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Unknown","30","[c]","33130","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Heterosexual / straight","35","[c]","39100","39740"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","EO","Heterosexual / straight","45","[c]","27860","29280"
"New entrant CS","2023","20-29","Department for International Trade","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","EO","Unknown","55","[c]","24070","25660"
"New entrant CS","2023","20-29","Department for International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","HEO","Heterosexual / straight","85","[c]","34000","35010"
"New entrant CS","2023","20-29","Department for International Trade","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","HEO","Unknown","30","[c]","34610","35010"
"New entrant CS","2023","20-29","Department for International Trade","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Heterosexual / straight","45","[c]","32350","33880"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","HEO","Heterosexual / straight","60","[c]","33450","35400"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","HEO","Unknown","35","[c]","34100","35400"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","AO","Heterosexual / straight","480","[c]","21940","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","AO","LGBO","65","[c]","21990","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","AO","Undeclared","30","[c]","22060","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","AO","Unknown","105","[c]","21880","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","245","[c]","27870","28120"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","EO","LGBO","30","[c]","27320","28120"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","EO","Unknown","40","[c]","26710","28120"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","HEO","Heterosexual / straight","100","[c]","35220","34170"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","HEO","Unknown","30","[c]","35800","34170"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","EO","Undeclared","45","[c]","27630","28770"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G7","Undeclared","[c]","[c]","[c]","[c]"
