"Status","Year","Age","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","West Midlands","Male","120","[c]","34430","26960"
"New entrant CS","2023","50-59","West Wales and The Valleys","Female","115","[c]","25880","22500"
"New entrant CS","2023","50-59","West Wales and The Valleys","Male","90","[c]","29600","25790"
"New entrant CS","2023","50-59","West Yorkshire","Female","110","[c]","31940","24070"
"New entrant CS","2023","50-59","West Yorkshire","Male","100","[c]","38310","28880"
"New entrant CS","2023","60-64","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cheshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cumbria","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Derbyshire and Nottinghamshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Derbyshire and Nottinghamshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Devon","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Devon","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Dorset and Somerset","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Dorset and Somerset","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Anglia","Female","30","[c]","27570","23230"
"New entrant CS","2023","60-64","East Anglia","Male","35","[c]","34810","28480"
"New entrant CS","2023","60-64","East Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Yorkshire and Northern Lincolnshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Eastern Scotland","Female","35","[c]","31890","29100"
"New entrant CS","2023","60-64","Eastern Scotland","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Essex","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Male","60","[c]","38840","33830"
"New entrant CS","2023","60-64","Greater Manchester","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Greater Manchester","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Hampshire and Isle of Wight","Female","50","[c]","22370","21200"
"New entrant CS","2023","60-64","Hampshire and Isle of Wight","Male","80","[c]","26420","21200"
"New entrant CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Highlands and Islands","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Highlands and Islands","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inner London - East","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inner London - East","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inner London - West","Female","30","[c]","48580","38710"
"New entrant CS","2023","60-64","Inner London - West","Male","40","[c]","50290","46180"
"New entrant CS","2023","60-64","Kent","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Kent","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Lancashire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Lancashire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Leicestershire, Rutland and Northamptonshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Leicestershire, Rutland and Northamptonshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Lincolnshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Lincolnshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Merseyside","Female","60","[c]","24170","22400"
"New entrant CS","2023","60-64","Merseyside","Male","45","[c]","25180","22400"
"New entrant CS","2023","60-64","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North Yorkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North Yorkshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northumberland, and Tyne and Wear","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northumberland, and Tyne and Wear","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - East and North East","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - South","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - South","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - West and North West","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Shropshire and Staffordshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South Yorkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South Yorkshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Southern Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Southern Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Surrey, East and West Sussex","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Surrey, East and West Sussex","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tees Valley and Durham","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tees Valley and Durham","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Central Scotland","Female","40","[c]","25030","22180"
"New entrant CS","2023","60-64","West Central Scotland","Male","40","[c]","28420","24430"
"New entrant CS","2023","60-64","West Midlands","Female","35","[c]","28320","23230"
"New entrant CS","2023","60-64","West Midlands","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Wales and The Valleys","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Wales and The Valleys","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Yorkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Yorkshire","Male","30","[c]","31140","27490"
"New entrant CS","2023","65+","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Anglia","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Eastern Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Eastern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","65+","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Greater Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Hampshire and Isle of Wight","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Hampshire and Isle of Wight","Male","45","[c]","24610","21200"
"New entrant CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inner London - East","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inner London - West","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Lancashire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Merseyside","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Merseyside","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - South","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - South","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","South Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Southern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Tees Valley and Durham","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","[c]","[c]","[c]","[c]"
