"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","SEO/HEO","Heterosexual / straight","50","[c]","38080","37930"
"Leaver Dept.","2023","Unknown","Policy","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","150","[c]","38950","36330"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Undeclared","85","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Unknown","335","[c]","32510","32000"
"New entrant CS","2023","Analysis","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","AA/AO","Heterosexual / straight","50","[c]","22280","22480"
"New entrant CS","2023","Analysis","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","EO","Heterosexual / straight","40","[c]","27410","28080"
"New entrant CS","2023","Analysis","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","SEO/HEO","Heterosexual / straight","115","[c]","34710","34400"
"New entrant CS","2023","Analysis","Economics","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","SEO/HEO","Unknown","55","[c]","35190","35010"
"New entrant CS","2023","Analysis","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Legal","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","SEO/HEO","Heterosexual / straight","35","[c]","35240","34190"
"New entrant CS","2023","Analysis","Operational Research","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","SEO/HEO","Heterosexual / straight","50","[c]","35490","35410"
"New entrant CS","2023","Analysis","Other","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","SEO/HEO","Heterosexual / straight","65","[c]","32750","31140"
"New entrant CS","2023","Analysis","Science and Engineering","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","SEO/HEO","Unknown","35","[c]","29910","30350"
"New entrant CS","2023","Analysis","Social Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
