"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Ministry of Defence","Hampshire and Isle of Wight","Central Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Hampshire and Isle of Wight","Portsmouth","10","[c]","29520","27110"
"New entrant CS","2023","60-64","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Inner London - West","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","North Yorkshire","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Devon","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Dorset and Somerset","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Anglia","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Anglia","Suffolk CC","15","[c]","23110","23230"
"New entrant CS","2023","60-64","Ministry of Justice","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Kent","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Kent","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Lancashire","Chorley and West Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Lincolnshire","Lincolnshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
