"Status","Year","Organisation","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","London","160","[c]","37430","28050"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Outside London","180","[c]","30570","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","35","[c]","37980","24330"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Commercial","London","25","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Digital, Data and Technology","London","15","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Digital, Data and Technology","Outside London","20","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Finance","London","15","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Project Delivery","London","60","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Project Delivery","Outside London","35","[c]","28990","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Science and Engineering","London","30","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Statistics","London","20","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","London","170","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Outside London","45","[c]","28900","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","45","[c]","28160","25970"
"New entrant CS","2023","Charity Commission","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Operational Delivery","Outside London","40","[c]","26920","25300"
"New entrant CS","2023","Charity Commission","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","50","[c]","23720","21500"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","70","[c]","38740","37350"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Finance","Outside London","25","[c]","30700","21570"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","20","[c]","38950","40680"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","100","[c]","23120","21380"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Policy","Outside London","10","[c]","46250","42200"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","15","[c]","40190","42330"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Digital, Data and Technology","London","15","[c]","46360","42920"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Economics","London","15","[c]","33520","34110"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Legal","London","15","[c]","60740","58830"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","London","65","[c]","43530","34110"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","Outside London","15","[c]","46380","36050"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Operational Delivery","Outside London","40","[c]","23980","21780"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Commercial","Outside London","20","[c]","33360","31640"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Operational Delivery","Outside London","10","[c]","23410","20740"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Legal","Outside London","30","[c]","52480","52360"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Operational Delivery","Outside London","155","[c]","25430","22180"
