"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Undeclared","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Ministry of Justice","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Ministry of Justice","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","AO","35","[c]","23440","22500"
"New entrant CS","2023","Undeclared","White","Department for Transport","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","AO","35","[c]","21960","21690"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Estyn","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Estyn","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Estyn","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Estyn","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
