"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","East Cumbria","[c]","[c]","[c]","[c]"
