"Status","Year","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","55","[c]","43670","39810"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Economics","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Operational Delivery","95","[c]","26770","24710"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Policy","135","[c]","37100","31120"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Policy","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Communications","30","[c]","33030","32330"
"New entrant CS","2023","Unknown","Department for Education","Digital, Data and Technology","60","[c]","34320","30330"
"New entrant CS","2023","Unknown","Department for Education","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Operational Delivery","60","[c]","33430","30330"
"New entrant CS","2023","Unknown","Department for Education","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Policy","75","[c]","32070","30330"
"New entrant CS","2023","Unknown","Department for Education","Project Delivery","55","[c]","42810","41680"
"New entrant CS","2023","Unknown","Department for Education","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","35","[c]","38180","35650"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","170","[c]","23880","22150"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Policy","110","[c]","42630","39720"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Property","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Veterinarian","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","International Trade","230","[c]","41420","41550"
"New entrant CS","2023","Unknown","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Unknown","35","[c]","22450","18300"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Planning Inspectors","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Policy","45","[c]","34540","30790"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Operational Delivery","550","[c]","25440","26780"
"New entrant CS","2023","Unknown","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Policy","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Security","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Unknown","60","[c]","36790","34390"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Counter Fraud","35","[c]","27540","26590"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Digital, Data and Technology","60","[c]","42600","38980"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Operational Delivery","280","[c]","25780","21690"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Other","85","[c]","21820","21690"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Policy","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Unknown","35","[c]","35190","28120"
