"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Female","Unknown","35","[c]","24540","23230"
"New entrant CS","2023","Operational Delivery","Unknown","Male","Heterosexual / straight","30","[c]","30130","28880"
"New entrant CS","2023","Operational Delivery","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Male","Unknown","40","[c]","25590","22810"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","Female","Heterosexual / straight","30","[c]","32130","31290"
"New entrant CS","2023","Operational Research","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","Female","Unknown","45","[c]","23820","22520"
"New entrant CS","2023","Operational Research","Outside London","Male","Heterosexual / straight","35","[c]","33220","31200"
"New entrant CS","2023","Operational Research","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","Male","Unknown","50","[c]","24630","22520"
"New entrant CS","2023","Operational Research","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Female","Heterosexual / straight","75","[c]","35610","29840"
"New entrant CS","2023","Other","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Female","Unknown","55","[c]","31210","29750"
"New entrant CS","2023","Other","London","Male","Heterosexual / straight","45","[c]","36550","31820"
"New entrant CS","2023","Other","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Male","Unknown","40","[c]","32820","29750"
"New entrant CS","2023","Other","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","Female","Heterosexual / straight","420","[c]","25770","21690"
"New entrant CS","2023","Other","Outside London","Female","LGBO","40","[c]","25770","22220"
"New entrant CS","2023","Other","Outside London","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","Female","Unknown","215","[c]","25080","22400"
"New entrant CS","2023","Other","Outside London","Male","Heterosexual / straight","340","[c]","27080","21690"
"New entrant CS","2023","Other","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","Male","Unknown","230","[c]","27190","22400"
"New entrant CS","2023","Other","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Male","Unknown","130","[c]","22480","17160"
"New entrant CS","2023","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Female","Heterosexual / straight","35","[c]","44340","43740"
"New entrant CS","2023","Planning Inspectors","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Female","Heterosexual / straight","345","[c]","37840","35040"
"New entrant CS","2023","Policy","London","Female","LGBO","85","[c]","36930","34660"
"New entrant CS","2023","Policy","London","Female","Undeclared","55","[c]","37180","33830"
"New entrant CS","2023","Policy","London","Female","Unknown","230","[c]","40500","35400"
"New entrant CS","2023","Policy","London","Male","Heterosexual / straight","260","[c]","39360","35040"
"New entrant CS","2023","Policy","London","Male","LGBO","65","[c]","41250","37250"
"New entrant CS","2023","Policy","London","Male","Undeclared","60","[c]","37140","34310"
"New entrant CS","2023","Policy","London","Male","Unknown","130","[c]","42570","35020"
"New entrant CS","2023","Policy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","Female","Heterosexual / straight","320","[c]","36040","31660"
"New entrant CS","2023","Policy","Outside London","Female","LGBO","50","[c]","31610","30320"
"New entrant CS","2023","Policy","Outside London","Female","Undeclared","40","[c]","35130","31480"
"New entrant CS","2023","Policy","Outside London","Female","Unknown","110","[c]","31860","31120"
"New entrant CS","2023","Policy","Outside London","Male","Heterosexual / straight","235","[c]","37410","32620"
"New entrant CS","2023","Policy","Outside London","Male","LGBO","35","[c]","36850","34290"
"New entrant CS","2023","Policy","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","Male","Unknown","85","[c]","33520","31310"
"New entrant CS","2023","Policy","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Female","Heterosexual / straight","105","[c]","40360","35220"
"New entrant CS","2023","Project Delivery","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Female","Unknown","90","[c]","36300","29750"
"New entrant CS","2023","Project Delivery","London","Male","Heterosexual / straight","90","[c]","44490","38650"
"New entrant CS","2023","Project Delivery","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Male","Unknown","75","[c]","38090","36000"
"New entrant CS","2023","Project Delivery","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","Female","Heterosexual / straight","330","[c]","36580","33990"
"New entrant CS","2023","Project Delivery","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","Female","Undeclared","30","[c]","34090","33830"
"New entrant CS","2023","Project Delivery","Outside London","Female","Unknown","165","[c]","32400","28840"
