"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","London","SEO/HEO","10","[c]","39490","40260"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","120","[c]","22260","22150"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","EO","30","[c]","26130","25920"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","55","[c]","52590","49400"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","80","[c]","35190","37300"
"New entrant CS","2023","40-49","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","London","SEO/HEO","10","[c]","39400","40830"
"New entrant CS","2023","40-49","Department for International Trade","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Outside London","G6/G7","15","[c]","53060","52530"
"New entrant CS","2023","40-49","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Outside London","SEO/HEO","60","[c]","39080","39780"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","35","[c]","47670","43740"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","10","[c]","35020","32240"
"New entrant CS","2023","40-49","Department for Transport","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","London","EO","10","[c]","31090","30780"
"New entrant CS","2023","40-49","Department for Transport","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","Outside London","AA/AO","140","[c]","23380","22500"
"New entrant CS","2023","40-49","Department for Transport","Outside London","EO","85","[c]","26870","26780"
"New entrant CS","2023","40-49","Department for Transport","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","Outside London","SEO/HEO","30","[c]","36700","39430"
"New entrant CS","2023","40-49","Department for Work and Pensions","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","London","SEO/HEO","20","[c]","40410","39150"
"New entrant CS","2023","40-49","Department for Work and Pensions","Outside London","AA/AO","290","[c]","21920","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions","Outside London","EO","175","[c]","28210","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions","Outside London","G6/G7","65","[c]","58660","57000"
"New entrant CS","2023","40-49","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","Outside London","SEO/HEO","130","[c]","38760","38470"
"New entrant CS","2023","40-49","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","London","AA/AO","10","[c]","24180","24490"
"New entrant CS","2023","40-49","Department of Health and Social Care","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","London","G6/G7","30","[c]","61690","55540"
"New entrant CS","2023","40-49","Department of Health and Social Care","London","SCS level","15","[c]","83470","80000"
"New entrant CS","2023","40-49","Department of Health and Social Care","London","SEO/HEO","40","[c]","38820","40880"
"New entrant CS","2023","40-49","Department of Health and Social Care","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","Outside London","EO","15","[c]","25830","24820"
"New entrant CS","2023","40-49","Department of Health and Social Care","Outside London","G6/G7","65","[c]","55900","53560"
"New entrant CS","2023","40-49","Department of Health and Social Care","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","Outside London","SEO/HEO","50","[c]","36420","37060"
"New entrant CS","2023","40-49","Estyn","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Outside London","EO","15","[c]","26210","26910"
"New entrant CS","2023","40-49","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Outside London","SEO/HEO","20","[c]","37810","37720"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","Outside London","AA/AO","40","[c]","23390","23390"
"New entrant CS","2023","40-49","HM Land Registry","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","London","AA/AO","25","[c]","26700","26920"
"New entrant CS","2023","40-49","HM Revenue and Customs","London","EO","15","[c]","32090","31980"
"New entrant CS","2023","40-49","HM Revenue and Customs","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","London","SEO/HEO","25","[c]","41900","39450"
"New entrant CS","2023","40-49","HM Revenue and Customs","Outside London","AA/AO","445","[c]","22520","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","Outside London","EO","70","[c]","27660","27650"
"New entrant CS","2023","40-49","HM Revenue and Customs","Outside London","G6/G7","55","[c]","56980","52600"
"New entrant CS","2023","40-49","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","Outside London","SEO/HEO","170","[c]","37920","34700"
"New entrant CS","2023","40-49","HM Treasury","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","London","AA/AO","125","[c]","26390","26400"
"New entrant CS","2023","40-49","Home Office","London","EO","110","[c]","29760","29750"
"New entrant CS","2023","40-49","Home Office","London","G6/G7","20","[c]","64420","62620"
"New entrant CS","2023","40-49","Home Office","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","London","SEO/HEO","35","[c]","39460","36180"
"New entrant CS","2023","40-49","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Outside London","AA/AO","455","[c]","22370","22400"
"New entrant CS","2023","40-49","Home Office","Outside London","EO","420","[c]","25900","25750"
"New entrant CS","2023","40-49","Home Office","Outside London","G6/G7","15","[c]","58660","54260"
"New entrant CS","2023","40-49","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Outside London","SEO/HEO","55","[c]","35550","32160"
"New entrant CS","2023","40-49","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","SEO/HEO","15","[c]","43010","44040"
"New entrant CS","2023","40-49","Ministry of Defence","Outside London","AA/AO","295","[c]","24300","22220"
"New entrant CS","2023","40-49","Ministry of Defence","Outside London","EO","150","[c]","27750","27080"
"New entrant CS","2023","40-49","Ministry of Defence","Outside London","G6/G7","110","[c]","59680","54590"
"New entrant CS","2023","40-49","Ministry of Defence","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Outside London","SEO/HEO","440","[c]","37400","35000"
"New entrant CS","2023","40-49","Ministry of Defence","Outside London","Unknown","40","[c]","41590","40880"
"New entrant CS","2023","40-49","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Unknown","Unknown","15","[c]","23730","17660"
"New entrant CS","2023","40-49","Ministry of Justice","London","AA/AO","115","[c]","30170","32110"
"New entrant CS","2023","40-49","Ministry of Justice","London","EO","15","[c]","29720","29660"
"New entrant CS","2023","40-49","Ministry of Justice","London","G6/G7","25","[c]","59320","55720"
"New entrant CS","2023","40-49","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","London","SEO/HEO","25","[c]","40820","43540"
"New entrant CS","2023","40-49","Ministry of Justice","London","Unknown","50","[c]","27390","27640"
"New entrant CS","2023","40-49","Ministry of Justice","Outside London","AA/AO","1110","[c]","25990","24070"
"New entrant CS","2023","40-49","Ministry of Justice","Outside London","EO","50","[c]","27550","28480"
"New entrant CS","2023","40-49","Ministry of Justice","Outside London","G6/G7","30","[c]","54150","51770"
"New entrant CS","2023","40-49","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Outside London","SEO/HEO","130","[c]","36270","35990"
"New entrant CS","2023","40-49","Ministry of Justice","Outside London","Unknown","545","[c]","23580","23640"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","AA/AO","10","[c]","26900","28880"
