"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Causeway Coast and Glens","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Causeway Coast and Glens","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Hampshire","Outside London","AA/AO","Female","105","[c]","25300","23230"
"New entrant CS","2023","Central Hampshire","Outside London","AA/AO","Male","95","[c]","26710","28880"
"New entrant CS","2023","Central Hampshire","Outside London","EO","Female","35","[c]","26420","27080"
"New entrant CS","2023","Central Hampshire","Outside London","EO","Male","40","[c]","27100","27080"
"New entrant CS","2023","Central Hampshire","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Central Hampshire","Outside London","G6/G7","Male","35","[c]","54830","49260"
"New entrant CS","2023","Central Hampshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Hampshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Hampshire","Outside London","SEO/HEO","Female","95","[c]","33120","33830"
"New entrant CS","2023","Central Hampshire","Outside London","SEO/HEO","Male","150","[c]","32480","30650"
"New entrant CS","2023","Central Hampshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Hampshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Outside London","AA/AO","Female","40","[c]","21690","21690"
"New entrant CS","2023","Central Valleys","Outside London","AA/AO","Male","30","[c]","21690","21690"
"New entrant CS","2023","Central Valleys","Outside London","EO","Female","65","[c]","28190","28120"
"New entrant CS","2023","Central Valleys","Outside London","EO","Male","40","[c]","27680","28120"
"New entrant CS","2023","Central Valleys","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","AA/AO","Female","70","[c]","25440","24070"
"New entrant CS","2023","Cheshire East","Outside London","AA/AO","Male","45","[c]","24050","22220"
"New entrant CS","2023","Cheshire East","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","AA/AO","Female","100","[c]","26410","28880"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","AA/AO","Male","100","[c]","27870","28880"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","City of Edinburgh","Outside London","AA/AO","Female","295","[c]","23290","22520"
"New entrant CS","2023","City of Edinburgh","Outside London","AA/AO","Male","200","[c]","24030","22520"
"New entrant CS","2023","City of Edinburgh","Outside London","EO","Female","120","[c]","28830","29100"
"New entrant CS","2023","City of Edinburgh","Outside London","EO","Male","110","[c]","29130","29100"
"New entrant CS","2023","City of Edinburgh","Outside London","G6/G7","Female","110","[c]","57630","52360"
"New entrant CS","2023","City of Edinburgh","Outside London","G6/G7","Male","90","[c]","59570","57360"
"New entrant CS","2023","City of Edinburgh","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","City of Edinburgh","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","City of Edinburgh","Outside London","SEO/HEO","Female","275","[c]","38290","37060"
"New entrant CS","2023","City of Edinburgh","Outside London","SEO/HEO","Male","200","[c]","38520","36330"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","EO","Female","35","[c]","25280","25900"
"New entrant CS","2023","Coventry","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","SEO/HEO","Female","65","[c]","35070","34300"
"New entrant CS","2023","Coventry","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Outside London","Unknown","Female","35","[c]","22780","23640"
"New entrant CS","2023","Coventry","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Croydon","London","AA/AO","Female","340","[c]","26440","26400"
"New entrant CS","2023","Croydon","London","AA/AO","Male","170","[c]","26440","26400"
"New entrant CS","2023","Croydon","London","EO","Female","185","[c]","30060","29750"
"New entrant CS","2023","Croydon","London","EO","Male","155","[c]","29920","29750"
"New entrant CS","2023","Croydon","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Croydon","London","G6/G7","Male","35","[c]","62230","59790"
"New entrant CS","2023","Croydon","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Croydon","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Croydon","London","SEO/HEO","Female","80","[c]","38800","38640"
"New entrant CS","2023","Croydon","London","SEO/HEO","Male","90","[c]","38070","36700"
"New entrant CS","2023","Croydon","London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Croydon","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Darlington","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Darlington","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Darlington","Outside London","EO","Female","55","[c]","25200","25460"
"New entrant CS","2023","Darlington","Outside London","EO","Male","35","[c]","25020","24840"
"New entrant CS","2023","Darlington","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Darlington","Outside London","G6/G7","Male","35","[c]","54650","51460"
"New entrant CS","2023","Darlington","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Darlington","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Darlington","Outside London","SEO/HEO","Female","100","[c]","34010","31560"
"New entrant CS","2023","Darlington","Outside London","SEO/HEO","Male","90","[c]","33980","31560"
"New entrant CS","2023","Darlington","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Darlington","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Outside London","Unknown","Female","55","[c]","22360","23640"
"New entrant CS","2023","Derby","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Derry City and Strabane","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derry City and Strabane","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Devon CC","Outside London","AA/AO","Female","160","[c]","23680","22220"
"New entrant CS","2023","Devon CC","Outside London","AA/AO","Male","200","[c]","24240","22870"
"New entrant CS","2023","Devon CC","Outside London","EO","Female","45","[c]","25890","25920"
"New entrant CS","2023","Devon CC","Outside London","EO","Male","50","[c]","26850","26650"
"New entrant CS","2023","Devon CC","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
