"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Submarine Delivery Agency","Clackmannanshire and Fife","Unknown","Unknown","25","25","49160","51560"
"In post","2023","Submarine Delivery Agency","Derby","Unknown","Unknown","15","15","44880","42430"
"In post","2023","Submarine Delivery Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Unknown","80","80","39540","41000"
"In post","2023","Submarine Delivery Agency","Lincolnshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","Unknown","25","25","52350","43590"
"In post","2023","Submarine Delivery Agency","Oxfordshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Plymouth","Unknown","Unknown","160","160","38890","34500"
"In post","2023","Submarine Delivery Agency","West Cumbria","Unknown","Unknown","175","170","44150","42620"
"In post","2023","Submarine Delivery Agency","Wiltshire","Unknown","Unknown","25","25","43890","43090"
"In post","2023","Teaching Regulation Agency","Coventry","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Coventry","EO","EO","30","30","26360","25900"
"In post","2023","Teaching Regulation Agency","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Coventry","SEO/HEO","HEO","20","20","30680","30330"
"In post","2023","Teaching Regulation Agency","Coventry","SEO/HEO","SEO","10","10","38170","37880"
"In post","2023","Teaching Regulation Agency","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Birmingham","AA/AO","AA","20","20","20200","20200"
"In post","2023","The Insolvency Service","Birmingham","AA/AO","AO","115","110","22180","22180"
"In post","2023","The Insolvency Service","Birmingham","EO","EO","50","45","26490","26210"
"In post","2023","The Insolvency Service","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Birmingham","G6/G7","G7","15","15","54900","54520"
"In post","2023","The Insolvency Service","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Birmingham","SEO/HEO","HEO","85","80","33880","33720"
"In post","2023","The Insolvency Service","Birmingham","SEO/HEO","SEO","70","65","44810","43980"
"In post","2023","The Insolvency Service","Blackpool","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Blackpool","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Blackpool","EO","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Blackpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Blackpool","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Blackpool","SEO/HEO","HEO","10","10","35760","37340"
"In post","2023","The Insolvency Service","Blackpool","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Brighton and Hove","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Brighton and Hove","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Brighton and Hove","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Brighton and Hove","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Brighton and Hove","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Bristol, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Bristol, City of","SEO/HEO","HEO","15","15","35440","36350"
"In post","2023","The Insolvency Service","Bristol, City of","SEO/HEO","SEO","10","10","43160","43300"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","AA/AO","AO","25","25","22180","22180"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","EO","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","20","20","34640","34870"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","10","10","44470","44360"
"In post","2023","The Insolvency Service","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","City of Edinburgh","AA/AO","AO","30","30","22180","22180"
"In post","2023","The Insolvency Service","City of Edinburgh","EO","EO","10","10","25020","24730"
"In post","2023","The Insolvency Service","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","City of Edinburgh","SEO/HEO","HEO","20","20","31350","30070"
"In post","2023","The Insolvency Service","City of Edinburgh","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","AA/AO","AO","20","20","25810","25810"
"In post","2023","The Insolvency Service","Croydon","EO","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","SEO/HEO","HEO","15","15","38410","38810"
"In post","2023","The Insolvency Service","Croydon","SEO/HEO","SEO","10","10","46920","47140"
"In post","2023","The Insolvency Service","Devon CC","AA/AO","AO","25","25","22180","22180"
"In post","2023","The Insolvency Service","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Devon CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Devon CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Essex Thames Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Hackney and Newham","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Hackney and Newham","AA/AO","AO","40","35","25720","25810"
"In post","2023","The Insolvency Service","Hackney and Newham","EO","EO","35","30","29180","30160"
"In post","2023","The Insolvency Service","Hackney and Newham","G6/G7","G6","20","20","75430","74750"
"In post","2023","The Insolvency Service","Hackney and Newham","G6/G7","G7","30","30","57540","56920"
"In post","2023","The Insolvency Service","Hackney and Newham","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Hackney and Newham","SEO/HEO","HEO","75","75","37060","37210"
"In post","2023","The Insolvency Service","Hackney and Newham","SEO/HEO","SEO","60","60","46600","46740"
"In post","2023","The Insolvency Service","Heart of Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Leeds","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Leeds","AA/AO","AO","25","25","22180","22180"
"In post","2023","The Insolvency Service","Leeds","EO","EO","15","15","25800","25890"
"In post","2023","The Insolvency Service","Leeds","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Leeds","SEO/HEO","HEO","30","30","34030","33520"
"In post","2023","The Insolvency Service","Leeds","SEO/HEO","SEO","25","25","43990","43300"
"In post","2023","The Insolvency Service","Lincolnshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Lincolnshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Manchester","AA/AO","AO","45","40","22200","22180"
"In post","2023","The Insolvency Service","Manchester","EO","EO","10","10","25660","25520"
"In post","2023","The Insolvency Service","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Manchester","G6/G7","G7","25","25","54650","53310"
"In post","2023","The Insolvency Service","Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Manchester","SEO/HEO","HEO","60","60","34250","34400"
"In post","2023","The Insolvency Service","Manchester","SEO/HEO","SEO","50","50","43440","42460"
"In post","2023","The Insolvency Service","Medway","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Medway","AA/AO","AO","20","15","22180","22180"
"In post","2023","The Insolvency Service","Medway","EO","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Medway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Medway","SEO/HEO","HEO","10","10","31540","31620"
"In post","2023","The Insolvency Service","Medway","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Nottingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Nottingham","AA/AO","AO","10","10","22180","22180"
"In post","2023","The Insolvency Service","Nottingham","EO","EO","10","10","25910","26940"
"In post","2023","The Insolvency Service","Nottingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Nottingham","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Nottingham","SEO/HEO","HEO","30","25","34670","34870"
"In post","2023","The Insolvency Service","Nottingham","SEO/HEO","SEO","15","15","43120","42460"
"In post","2023","The Insolvency Service","Plymouth","AA/AO","AO","20","15","22180","22180"
"In post","2023","The Insolvency Service","Plymouth","EO","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Plymouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Plymouth","SEO/HEO","HEO","20","20","32700","31620"
"In post","2023","The Insolvency Service","Plymouth","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Sheffield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Suffolk CC","AA/AO","AO","25","25","22180","22180"
"In post","2023","The Insolvency Service","Suffolk CC","EO","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Suffolk CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Suffolk CC","SEO/HEO","HEO","15","15","32200","31620"
"In post","2023","The Insolvency Service","Suffolk CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Telford and Wrekin","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Tyneside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Tyneside","AA/AO","AO","15","15","22180","22180"
"In post","2023","The Insolvency Service","Tyneside","EO","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Tyneside","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Tyneside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Tyneside","SEO/HEO","HEO","25","25","33890","34400"
"In post","2023","The Insolvency Service","Tyneside","SEO/HEO","SEO","15","10","43870","43910"
"In post","2023","The Insolvency Service","West Sussex (North East)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Wirral","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Wirral","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Wirral","EO","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Wirral","SEO/HEO","HEO","10","10","36320","34870"
"In post","2023","The Insolvency Service","Wirral","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","AA/AO","AO","85","75","23520","23460"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","EO","EO","75","70","26410","25680"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","G6/G7","G6","30","30","62690","60680"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","G6/G7","G7","75","75","50520","48960"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","HEO","155","150","32020","30600"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","SEO","150","150","41630","40420"
"In post","2023","The National Archives","Lincolnshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Liverpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Warwickshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Wirral","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Transport Scotland","City of Edinburgh","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Transport Scotland","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
