"Status","Year","Ethnicity","Organisation","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Policy","25","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal Aid Agency","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal Aid Agency","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
