"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Science and Engineering","Overseas","75","75","57120","57420"
"In post","2023","Science and Engineering","Shropshire and Staffordshire","60","60","30640","25000"
"In post","2023","Science and Engineering","South Yorkshire","10","10","41060","34290"
"In post","2023","Science and Engineering","Southern Scotland","10","10","38040","42620"
"In post","2023","Science and Engineering","Surrey, East and West Sussex","495","475","35150","33830"
"In post","2023","Science and Engineering","Tees Valley and Durham","10","5","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","West Central Scotland","235","235","45160","45990"
"In post","2023","Science and Engineering","West Midlands","165","155","40350","37060"
"In post","2023","Science and Engineering","West Wales and The Valleys","60","55","38280","38710"
"In post","2023","Science and Engineering","West Yorkshire","65","60","42510","40590"
"In post","2023","Security","Bedfordshire and Hertfordshire","115","110","30520","27140"
"In post","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","935","925","37010","36080"
"In post","2023","Security","Cheshire","25","25","32310","28190"
"In post","2023","Security","Cornwall and Isles of Scilly","55","55","23980","21380"
"In post","2023","Security","Cumbria","105","105","31590","27480"
"In post","2023","Security","Derbyshire and Nottinghamshire","70","70","36020","38810"
"In post","2023","Security","Devon","465","450","31140","27500"
"In post","2023","Security","Dorset and Somerset","160","155","26440","22220"
"In post","2023","Security","East Anglia","390","385","38250","40880"
"In post","2023","Security","East Wales","160","155","30590","25040"
"In post","2023","Security","East Yorkshire and Northern Lincolnshire","60","60","36870","40880"
"In post","2023","Security","Eastern Scotland","115","110","29560","27300"
"In post","2023","Security","Essex","45","45","32140","27500"
"In post","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","720","705","33800","30740"
"In post","2023","Security","Greater Manchester","145","145","39990","35000"
"In post","2023","Security","Hampshire and Isle of Wight","780","765","31550","27500"
"In post","2023","Security","Herefordshire, Worcestershire and Warwickshire","125","125","32220","28560"
"In post","2023","Security","Highlands and Islands","50","45","28230","27500"
"In post","2023","Security","Inner London - East","115","110","46380","42240"
"In post","2023","Security","Inner London - West","1225","1205","46980","43320"
"In post","2023","Security","Kent","70","65","29440","27300"
"In post","2023","Security","Lancashire","115","105","35000","34170"
"In post","2023","Security","Leicestershire, Rutland and Northamptonshire","25","25","39970","40880"
"In post","2023","Security","Lincolnshire","50","45","24870","21690"
"In post","2023","Security","Merseyside","65","65","27280","21580"
"In post","2023","Security","North Eastern Scotland","85","85","44960","45880"
"In post","2023","Security","North Yorkshire","405","385","33640","34300"
"In post","2023","Security","Northern Ireland","380","380","23060","22130"
"In post","2023","Security","Northumberland, and Tyne and Wear","150","140","37810","34170"
"In post","2023","Security","Outer London - East and North East","50","50","35260","34800"
"In post","2023","Security","Outer London - South","140","135","34380","29890"
"In post","2023","Security","Outer London - West and North West","70","65","28620","24850"
"In post","2023","Security","Overseas","135","135","41360","38550"
"In post","2023","Security","Shropshire and Staffordshire","185","180","32090","28130"
"In post","2023","Security","South Yorkshire","80","70","35630","34170"
"In post","2023","Security","Southern Scotland","65","60","28600","22220"
"In post","2023","Security","Surrey, East and West Sussex","40","40","25480","21380"
"In post","2023","Security","Tees Valley and Durham","15","15","36410","33770"
"In post","2023","Security","Unknown","25","25","36510","35740"
"In post","2023","Security","West Central Scotland","1130","1095","32430","28560"
"In post","2023","Security","West Midlands","60","55","38980","34170"
"In post","2023","Security","West Wales and The Valleys","200","195","29650","26700"
"In post","2023","Security","West Yorkshire","125","115","42580","38470"
"In post","2023","Social Research","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Derbyshire and Nottinghamshire","20","20","43960","43250"
"In post","2023","Social Research","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East Wales","375","355","41640","39300"
"In post","2023","Social Research","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","44060","43250"
"In post","2023","Social Research","Greater Manchester","60","60","41060","41780"
"In post","2023","Social Research","Hampshire and Isle of Wight","225","215","39650","39300"
"In post","2023","Social Research","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Inner London - East","120","115","51830","47380"
"In post","2023","Social Research","Inner London - West","450","435","49730","45210"
"In post","2023","Social Research","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Merseyside","25","25","46470","42510"
"In post","2023","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Northumberland, and Tyne and Wear","15","15","44480","41780"
"In post","2023","Social Research","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Outer London - South","30","25","54340","47580"
"In post","2023","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South Yorkshire","75","70","45340","43250"
"In post","2023","Social Research","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Social Research","Tees Valley and Durham","40","40","36680","31560"
"In post","2023","Social Research","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands","15","15","37390","33130"
"In post","2023","Social Research","West Wales and The Valleys","15","15","39390","39690"
"In post","2023","Social Research","West Yorkshire","35","30","44610","43700"
"In post","2023","Statistics","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","10","10","37800","37650"
"In post","2023","Statistics","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Derbyshire and Nottinghamshire","25","20","41390","40840"
"In post","2023","Statistics","Devon","10","10","[c]","[c]"
"In post","2023","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Anglia","10","10","39450","36770"
"In post","2023","Statistics","East Wales","410","390","44210","39640"
"In post","2023","Statistics","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Eastern Scotland","20","20","43240","43800"
"In post","2023","Statistics","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","205","195","41730","40640"
"In post","2023","Statistics","Greater Manchester","150","150","42330","41780"
"In post","2023","Statistics","Hampshire and Isle of Wight","215","205","42690","39300"
"In post","2023","Statistics","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Inner London - East","210","205","51470","45950"
"In post","2023","Statistics","Inner London - West","940","915","47480","43840"
"In post","2023","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Merseyside","75","75","43080","41780"
"In post","2023","Statistics","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northumberland, and Tyne and Wear","110","105","44040","38470"
"In post","2023","Statistics","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Outer London - South","70","70","42630","42620"
"In post","2023","Statistics","Outer London - West and North West","20","20","39490","40090"
"In post","2023","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Shropshire and Staffordshire","10","10","33170","33830"
"In post","2023","Statistics","South Yorkshire","150","140","44690","43250"
"In post","2023","Statistics","Surrey, East and West Sussex","10","5","[c]","[c]"
"In post","2023","Statistics","Tees Valley and Durham","60","60","40910","43250"
"In post","2023","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Central Scotland","15","15","35860","34170"
"In post","2023","Statistics","West Midlands","80","80","40450","37900"
"In post","2023","Statistics","West Wales and The Valleys","10","10","39750","39150"
"In post","2023","Statistics","West Yorkshire","85","80","42770","38470"
"In post","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","140","130","41540","36990"
"In post","2023","Tax","Derbyshire and Nottinghamshire","1395","1335","37640","35000"
"In post","2023","Tax","East Anglia","95","85","40660","35330"
"In post","2023","Tax","East Wales","1610","1535","35270","34700"
"In post","2023","Tax","Eastern Scotland","940","890","34700","34400"
"In post","2023","Tax","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","545","510","44810","42140"
"In post","2023","Tax","Greater Manchester","1655","1590","37970","35000"
"In post","2023","Tax","Hampshire and Isle of Wight","310","275","36070","35000"
"In post","2023","Tax","Inner London - East","1355","1285","44850","39790"
"In post","2023","Tax","Inner London - West","100","100","62480","65230"
"In post","2023","Tax","Kent","10","10","39120","36120"
"In post","2023","Tax","Lancashire","100","85","32460","27650"
"In post","2023","Tax","Merseyside","1380","1310","36600","34700"
"In post","2023","Tax","Northern Ireland","750","715","36960","34700"
"In post","2023","Tax","Northumberland, and Tyne and Wear","2140","2040","33880","29730"
"In post","2023","Tax","Outer London - South","875","825","45640","39790"
"In post","2023","Tax","Outer London - West and North West","5","5","[c]","[c]"
