"Status","Year","Disability","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","135","[c]","55120","56430"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","180","[c]","50830","43090"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","35","[c]","37360","33020"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","35","[c]","32280","29750"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Charity Commission","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","55","[c]","34850","31350"
"Leaver CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","100","[c]","54770","53370"
"Leaver CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","40","[c]","34270","24490"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","35","[c]","35580","24490"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Inner London - West","65","[c]","40610","30560"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","10","[c]","[c]","[c]"
