"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Work and Pensions","South West Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South West Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South and West Derbyshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South and West Derbyshire","Outside London","EO","10","[c]","28000","27690"
"New entrant CS","2023","Department for Work and Pensions","South and West Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South and West Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Stoke-on-Trent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Suffolk CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Sunderland","Outside London","AA/AO","15","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Sunderland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Sunderland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Swansea","Outside London","AA/AO","110","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Swansea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Telford and Wrekin","Outside London","AA/AO","25","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Telford and Wrekin","Outside London","EO","10","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","Telford and Wrekin","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Torbay","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Tower Hamlets","London","SEO/HEO","10","[c]","36000","37180"
"New entrant CS","2023","Department for Work and Pensions","Tyneside","Outside London","AA/AO","100","[c]","21310","21690"
"New entrant CS","2023","Department for Work and Pensions","Tyneside","Outside London","EO","120","[c]","27950","28120"
"New entrant CS","2023","Department for Work and Pensions","Tyneside","Outside London","G6/G7","55","[c]","57870","56280"
"New entrant CS","2023","Department for Work and Pensions","Tyneside","Outside London","SEO/HEO","90","[c]","37120","36040"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","AA/AO","15","[c]","21980","21690"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Wakefield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Warwickshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Surrey","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Westminster","London","AA/AO","25","[c]","25610","25610"
"New entrant CS","2023","Department for Work and Pensions","Westminster","London","EO","30","[c]","25330","24710"
"New entrant CS","2023","Department for Work and Pensions","Westminster","London","G6/G7","25","[c]","64330","59750"
"New entrant CS","2023","Department for Work and Pensions","Westminster","London","SEO/HEO","115","[c]","40330","39150"
"New entrant CS","2023","Department for Work and Pensions","Wirral","Outside London","AA/AO","55","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Wirral","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Wirral","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Wolverhampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Worcestershire CC","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","York","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","York","Outside London","EO","15","[c]","27320","27320"
"New entrant CS","2023","Department for Work and Pensions","York","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Barking & Dagenham and Havering","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Barnet","London","AA/AO","35","[c]","24470","24490"
"New entrant CS","2023","Department of Health and Social Care","Barnet","London","EO","20","[c]","28160","27690"
"New entrant CS","2023","Department of Health and Social Care","Barnet","London","G6/G7","15","[c]","56980","53400"
"New entrant CS","2023","Department of Health and Social Care","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Barnet","London","SEO/HEO","50","[c]","38100","39690"
"New entrant CS","2023","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bexley and Greenwich","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bexley and Greenwich","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bexley and Greenwich","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bexley and Greenwich","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Birmingham","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Birmingham","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Birmingham","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Birmingham","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Blackpool","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bournemouth, Christchurch and Poole","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bradford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Brent","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Brighton and Hove","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bristol, City of","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bristol, City of","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bristol, City of","Outside London","SEO/HEO","10","[c]","34570","34850"
"New entrant CS","2023","Department of Health and Social Care","Bromley","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Calderdale and Kirklees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Calderdale and Kirklees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Cambridgeshire CC","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Cambridgeshire CC","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Cambridgeshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Camden and City of London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Camden and City of London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Central Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
