"Status","Year","Organisation","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Tees Valley and Durham","Outside London","3630","3390","31670","30810"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Unknown","75","70","27800","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","West Midlands","Outside London","1975","1855","30340","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","West Wales and The Valleys","Outside London","1315","1225","30500","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","West Yorkshire","Outside London","3700","3490","31710","30440"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","385","360","34970","34270"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","4490","4250","34800","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","Outside London","520","475","32240","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","Outside London","4405","4125","32230","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","Outside London","2220","2100","32320","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","Outside London","105","90","35520","35030"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1480","1410","40050","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","Outside London","6540","6220","35710","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","1015","905","31060","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","London","5630","5360","44920","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","London","1170","1130","61060","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Kent","Outside London","205","190","33170","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","Outside London","1525","1355","31280","27890"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","Outside London","5890","5510","33070","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Outside London","2405","2265","32370","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","Outside London","10860","9830","32160","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","London","2780","2635","44550","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - West and North West","London","35","35","33010","31980"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","Outside London","1220","1165","43190","42140"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","Outside London","2085","1840","28010","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","Outside London","685","625","37870","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","Outside London","325","290","25720","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","Outside London","3475","3175","32350","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","Outside London","3655","3455","34330","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Wales and The Valleys","Outside London","20","20","25720","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","Outside London","5260","4910","33650","28130"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","East Anglia","Outside London","75","75","29720","25460"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","London","1740","1710","49050","53550"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","Outside London","190","185","42420","31660"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","60","60","43320","44120"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Cheshire","Outside London","35","35","45810","46570"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Cumbria","Outside London","15","15","45570","36800"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","370","345","44710","41140"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Devon","Outside London","30","30","43590","42940"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","East Anglia","Outside London","25","25","43440","41650"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","East Wales","Outside London","90","85","43280","44120"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Eastern Scotland","Outside London","55","50","41830","42940"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Essex","Outside London","45","45","47020","45300"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","55","45520","44050"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","45","40","45700","42940"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Inner London - East","London","145","140","49920","47320"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Kent","Outside London","25","25","44730","43270"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Merseyside","Outside London","1015","960","39660","33860"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","North Eastern Scotland","Outside London","100","95","78240","89450"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","North Yorkshire","Outside London","235","225","34880","32800"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","80","75","43190","45300"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","South Yorkshire","Outside London","70","65","45900","46780"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","35","35","41990","42400"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","West Central Scotland","Outside London","75","70","44910","46570"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","West Midlands","Outside London","95","90","45760","46980"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","West Wales and The Valleys","Outside London","10","10","44390","40790"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","West Yorkshire","Outside London","110","105","46030","47250"
"In post","2023","Home Office","Home Office","Bedfordshire and Hertfordshire","Outside London","320","295","30150","26780"
"In post","2023","Home Office","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","85","80","33490","27650"
"In post","2023","Home Office","Home Office","Cheshire","Outside London","20","20","38300","37680"
"In post","2023","Home Office","Home Office","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","Home Office","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Derbyshire and Nottinghamshire","Outside London","20","20","43490","42900"
"In post","2023","Home Office","Home Office","Devon","Outside London","130","115","33060","27650"
"In post","2023","Home Office","Home Office","Dorset and Somerset","Outside London","100","85","30810","27580"
"In post","2023","Home Office","Home Office","East Anglia","Outside London","925","830","26880","22400"
