"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Surrey, East and West Sussex","Outside London","Female","1185","1060","35650","30880"
"In post","2023","40-49","Surrey, East and West Sussex","Outside London","Male","740","730","37060","33350"
"In post","2023","40-49","Tees Valley and Durham","Outside London","Female","1445","1300","32100","28120"
"In post","2023","40-49","Tees Valley and Durham","Outside London","Male","940","925","33080","30370"
"In post","2023","40-49","Unknown","Unknown","Female","175","170","38970","33830"
"In post","2023","40-49","Unknown","Unknown","Male","375","370","44720","41260"
"In post","2023","40-49","West Central Scotland","Outside London","Female","2570","2365","36020","31290"
"In post","2023","40-49","West Central Scotland","Outside London","Male","2125","2105","37370","34170"
"In post","2023","40-49","West Midlands","Outside London","Female","2985","2690","34570","28900"
"In post","2023","40-49","West Midlands","Outside London","Male","1870","1835","37310","32310"
"In post","2023","40-49","West Wales and The Valleys","Outside London","Female","2705","2425","31320","28120"
"In post","2023","40-49","West Wales and The Valleys","Outside London","Male","1715","1695","33760","28120"
"In post","2023","40-49","West Yorkshire","Outside London","Female","2555","2290","36370","32560"
"In post","2023","40-49","West Yorkshire","Outside London","Male","1970","1935","37820","34170"
"In post","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Female","810","750","34760","31280"
"In post","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Male","625","610","37200","33200"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","1375","1280","34800","31280"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","1335","1310","40460","36990"
"In post","2023","50-59","Cheshire","Outside London","Female","735","675","33530","28480"
"In post","2023","50-59","Cheshire","Outside London","Male","595","585","38310","36040"
"In post","2023","50-59","Cornwall and Isles of Scilly","Outside London","Female","370","330","28470","28120"
"In post","2023","50-59","Cornwall and Isles of Scilly","Outside London","Male","300","290","30360","27470"
"In post","2023","50-59","Cumbria","Outside London","Female","410","370","29880","26850"
"In post","2023","50-59","Cumbria","Outside London","Male","335","325","34320","28470"
"In post","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Female","2420","2200","34230","28130"
"In post","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Male","1770","1715","36870","32920"
"In post","2023","50-59","Devon","Outside London","Female","1400","1250","32690","28120"
"In post","2023","50-59","Devon","Outside London","Male","1585","1530","37430","34120"
"In post","2023","50-59","Dorset and Somerset","Outside London","Female","920","830","31400","28120"
"In post","2023","50-59","Dorset and Somerset","Outside London","Male","955","930","34950","32920"
"In post","2023","50-59","East Anglia","Outside London","Female","2105","1930","31450","28120"
"In post","2023","50-59","East Anglia","Outside London","Male","2040","1990","35570","32920"
"In post","2023","50-59","East Wales","Outside London","Female","2875","2645","35650","29890"
"In post","2023","50-59","East Wales","Outside London","Male","2395","2340","40240","34700"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","870","770","29550","28120"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","835","800","32240","28590"
"In post","2023","50-59","Eastern Scotland","Outside London","Female","3000","2785","39160","31970"
"In post","2023","50-59","Eastern Scotland","Outside London","Male","2735","2670","41030","37060"
"In post","2023","50-59","Essex","Outside London","Female","880","800","31990","31280"
"In post","2023","50-59","Essex","Outside London","Male","590","570","34080","31280"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","3425","3190","38590","34300"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","4405","4335","45720","42620"
"In post","2023","50-59","Greater Manchester","Outside London","Female","3245","2985","33830","28120"
"In post","2023","50-59","Greater Manchester","Outside London","Male","2435","2380","37440","32920"
"In post","2023","50-59","Hampshire and Isle of Wight","Outside London","Female","2510","2285","33590","28130"
"In post","2023","50-59","Hampshire and Isle of Wight","Outside London","Male","2470","2370","38090","34300"
"In post","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","755","690","30320","28120"
"In post","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","625","610","33250","30320"
"In post","2023","50-59","Highlands and Islands","Outside London","Female","355","325","30510","28120"
"In post","2023","50-59","Highlands and Islands","Outside London","Male","355","345","33000","29560"
"In post","2023","50-59","Inner London - East","London","Female","2655","2525","43410","39110"
"In post","2023","50-59","Inner London - East","London","Male","2250","2215","49140","42290"
"In post","2023","50-59","Inner London - West","London","Female","5625","5380","51150","45540"
"In post","2023","50-59","Inner London - West","London","Male","5570","5520","55150","54330"
"In post","2023","50-59","Kent","Outside London","Female","1385","1280","31550","29600"
"In post","2023","50-59","Kent","Outside London","Male","1380","1330","33520","31780"
"In post","2023","50-59","Lancashire","Outside London","Female","3170","2835","31340","28120"
"In post","2023","50-59","Lancashire","Outside London","Male","2005","1930","34460","28880"
"In post","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Female","1070","965","29150","28080"
"In post","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Male","700","680","33720","30440"
"In post","2023","50-59","Lincolnshire","Outside London","Female","550","505","29710","28120"
"In post","2023","50-59","Lincolnshire","Outside London","Male","535","525","33830","31920"
"In post","2023","50-59","Merseyside","Outside London","Female","3780","3415","31500","28120"
"In post","2023","50-59","Merseyside","Outside London","Male","2270","2205","34360","28130"
"In post","2023","50-59","North Eastern Scotland","Outside London","Female","255","235","36150","30340"
"In post","2023","50-59","North Eastern Scotland","Outside London","Male","325","315","45570","37420"
"In post","2023","50-59","North Yorkshire","Outside London","Female","805","750","35100","29150"
"In post","2023","50-59","North Yorkshire","Outside London","Male","775","760","35710","31730"
"In post","2023","50-59","Northern Ireland","Outside London","Female","570","530","33230","29730"
"In post","2023","50-59","Northern Ireland","Outside London","Male","685","670","30540","26410"
"In post","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Female","3850","3345","31210","28120"
"In post","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Male","2535","2435","35540","29730"
"In post","2023","50-59","Outer London - East and North East","London","Female","835","760","32450","32520"
"In post","2023","50-59","Outer London - East and North East","London","Male","535","530","34340","32520"
"In post","2023","50-59","Outer London - South","London","Female","2235","2100","39730","34370"
"In post","2023","50-59","Outer London - South","London","Male","1565","1545","44630","39790"
"In post","2023","50-59","Outer London - West and North West","London","Female","1310","1205","35700","32520"
"In post","2023","50-59","Outer London - West and North West","London","Male","1220","1180","37040","32520"
"In post","2023","50-59","Overseas","Overseas","Female","330","330","58840","57720"
"In post","2023","50-59","Overseas","Overseas","Male","560","560","56300","54020"
"In post","2023","50-59","Shropshire and Staffordshire","Outside London","Female","1530","1405","33480","28120"
"In post","2023","50-59","Shropshire and Staffordshire","Outside London","Male","1415","1380","36820","32920"
"In post","2023","50-59","South Yorkshire","Outside London","Female","1820","1635","33310","28120"
"In post","2023","50-59","South Yorkshire","Outside London","Male","1285","1245","36690","32920"
"In post","2023","50-59","Southern Scotland","Outside London","Female","1115","985","30940","28120"
"In post","2023","50-59","Southern Scotland","Outside London","Male","730","700","35020","29560"
"In post","2023","50-59","Surrey, East and West Sussex","Outside London","Female","1510","1365","32990","28180"
"In post","2023","50-59","Surrey, East and West Sussex","Outside London","Male","1280","1230","36010","32920"
"In post","2023","50-59","Tees Valley and Durham","Outside London","Female","1845","1645","30720","28120"
"In post","2023","50-59","Tees Valley and Durham","Outside London","Male","1245","1190","33900","32920"
"In post","2023","50-59","Unknown","Unknown","Female","155","150","34260","29720"
"In post","2023","50-59","Unknown","Unknown","Male","575","565","45830","42400"
"In post","2023","50-59","West Central Scotland","Outside London","Female","3290","2965","33620","28120"
"In post","2023","50-59","West Central Scotland","Outside London","Male","2765","2685","36890","34170"
"In post","2023","50-59","West Midlands","Outside London","Female","3220","2900","32710","28120"
"In post","2023","50-59","West Midlands","Outside London","Male","2080","2020","36590","31030"
"In post","2023","50-59","West Wales and The Valleys","Outside London","Female","2895","2610","30890","28120"
"In post","2023","50-59","West Wales and The Valleys","Outside London","Male","1760","1705","35440","28120"
"In post","2023","50-59","West Yorkshire","Outside London","Female","2845","2585","35270","29050"
"In post","2023","50-59","West Yorkshire","Outside London","Male","2065","2000","38600","34430"
"In post","2023","60-64","Bedfordshire and Hertfordshire","Outside London","Female","290","245","33040","30340"
"In post","2023","60-64","Bedfordshire and Hertfordshire","Outside London","Male","190","175","35720","31450"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","470","400","32690","29120"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","465","430","36340","32840"
"In post","2023","60-64","Cheshire","Outside London","Female","180","145","28760","26420"
"In post","2023","60-64","Cheshire","Outside London","Male","185","155","36350","33530"
"In post","2023","60-64","Cornwall and Isles of Scilly","Outside London","Female","105","85","27230","28120"
"In post","2023","60-64","Cornwall and Isles of Scilly","Outside London","Male","130","120","29360","27470"
"In post","2023","60-64","Cumbria","Outside London","Female","120","95","26930","23230"
"In post","2023","60-64","Cumbria","Outside London","Male","110","95","32800","28120"
"In post","2023","60-64","Derbyshire and Nottinghamshire","Outside London","Female","605","485","29940","28120"
