"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","No function","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","29480","25130"
"New entrant CS","2023","60-64","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Department for International Trade","London","10","[c]","53660","53540"
"New entrant CS","2023","60-64","No function","Department for International Trade","Outside London","45","[c]","43960","42640"
"New entrant CS","2023","60-64","No function","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Department for Transport","Outside London","55","[c]","26100","26780"
"New entrant CS","2023","60-64","No function","Department for Work and Pensions","Outside London","60","[c]","25900","21690"
"New entrant CS","2023","60-64","No function","Department of Health and Social Care","London","15","[c]","78330","70340"
"New entrant CS","2023","60-64","No function","Department of Health and Social Care","Outside London","15","[c]","59890","48630"
"New entrant CS","2023","60-64","No function","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","HM Revenue and Customs","Outside London","45","[c]","23470","22520"
"New entrant CS","2023","60-64","No function","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Home Office","London","45","[c]","30280","29750"
"New entrant CS","2023","60-64","No function","Home Office","Outside London","175","[c]","24830","22400"
"New entrant CS","2023","60-64","No function","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Ministry of Defence","Outside London","85","[c]","31440","27140"
"New entrant CS","2023","60-64","No function","Ministry of Justice","London","30","[c]","25530","24280"
"New entrant CS","2023","60-64","No function","Ministry of Justice","Outside London","315","[c]","24140","23230"
"New entrant CS","2023","60-64","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","National Crime Agency","Outside London","20","[c]","33700","35350"
"New entrant CS","2023","60-64","No function","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Scottish Government","Outside London","15","[c]","27490","23190"
"New entrant CS","2023","60-64","No function","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","UK Statistics Authority","Outside London","80","[c]","21720","21200"
"New entrant CS","2023","60-64","Project Delivery","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Ministry of Defence","Outside London","20","[c]","39910","38910"
"New entrant CS","2023","60-64","Project Delivery","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","HM Revenue and Customs","Outside London","10","[c]","29640","28460"
"New entrant CS","2023","60-64","Property","Ministry of Defence","Outside London","15","[c]","28580","27080"
"New entrant CS","2023","60-64","Property","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Ministry of Defence","Outside London","15","[c]","30000","27500"
"New entrant CS","2023","60-64","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Work and Pensions","Outside London","10","[c]","26430","21690"
"New entrant CS","2023","60-64","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scottish Government","Outside London","95","[c]","30340","29100"
"New entrant CS","2023","60-64","Unknown","Welsh Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Debt","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Debt","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","35300","28120"
"New entrant CS","2023","65+","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Department for International Trade","Outside London","35","[c]","43380","42280"
"New entrant CS","2023","65+","No function","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Department for Transport","Outside London","10","[c]","24580","26780"
"New entrant CS","2023","65+","No function","Department for Work and Pensions","Outside London","10","[c]","24260","21690"
"New entrant CS","2023","65+","No function","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","HM Treasury","London","[c]","[c]","[c]","[c]"
