"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","AO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","EO","15","15","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","East of England","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","London","AO","30","25","[c]","[c]"
"In post","2023","60-64","Mixed","London","EO","40","30","32020","32520"
"In post","2023","60-64","Mixed","London","G6","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","London","G7","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","London","HEO","25","20","[c]","[c]"
"In post","2023","60-64","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","London","SEO","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","AO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","AO","20","20","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","EO","15","10","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","North West (England)","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","AA","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","AO","15","10","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","EO","15","15","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","AO","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","EO","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","HEO","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","SEO","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","AO","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","AO","15","10","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","EO","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","AO","15","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","EO","20","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","G6","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","G7","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","HEO","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","SEO","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","London","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","AO","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Scotland","AO","[c]","[c]","[c]","[c]"
