"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Digital, Data & Technology","East of England","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Norwich and East Norfolk","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Southend-on-Sea","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Barnet","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Croydon","Heterosexual / straight","55","[c]","46250","42440"
"Leaver CS","2023","Digital, Data & Technology","London","Croydon","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Croydon","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Croydon","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Hackney and Newham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Hounslow and Richmond upon Thames","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Lambeth","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Tower Hamlets","Heterosexual / straight","145","[c]","53970","56210"
"Leaver CS","2023","Digital, Data & Technology","London","Tower Hamlets","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Tower Hamlets","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Tower Hamlets","Unknown","40","[c]","47640","54700"
"Leaver CS","2023","Digital, Data & Technology","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Westminster","Heterosexual / straight","160","[c]","49250","44800"
"Leaver CS","2023","Digital, Data & Technology","London","Westminster","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Westminster","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Westminster","Unknown","80","[c]","49380","43760"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Darlington","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Durham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Tyneside","Heterosexual / straight","65","[c]","46830","47310"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Tyneside","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Tyneside","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Tyneside","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Blackpool","Heterosexual / straight","40","[c]","46340","41070"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Blackpool","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Cheshire East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester South West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester South West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Liverpool","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Liverpool","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Manchester","Heterosexual / straight","75","[c]","46420","40860"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Manchester","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Manchester","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Manchester","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Sefton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Warrington","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","City of Edinburgh","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","City of Edinburgh","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Glasgow City","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Glasgow City","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
