"Status","Year","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","690","[c]","38010","37420"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","45","[c]","35420","33990"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","75","[c]","38630","39550"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","225","[c]","36300","35950"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","135","[c]","43460","38790"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","AA/AO","Heterosexual / straight","355","[c]","21320","21500"
"Leaver CS","2023","Greater Manchester","AA/AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","AA/AO","Undeclared","60","[c]","21430","21500"
"Leaver CS","2023","Greater Manchester","AA/AO","Unknown","385","[c]","21390","21500"
"Leaver CS","2023","Greater Manchester","EO","Heterosexual / straight","200","[c]","26950","27570"
"Leaver CS","2023","Greater Manchester","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","EO","Unknown","155","[c]","27010","26960"
"Leaver CS","2023","Greater Manchester","G6/G7","Heterosexual / straight","100","[c]","59070","57180"
"Leaver CS","2023","Greater Manchester","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","G6/G7","Unknown","65","[c]","60250","57670"
"Leaver CS","2023","Greater Manchester","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","SEO/HEO","Heterosexual / straight","175","[c]","36640","37590"
"Leaver CS","2023","Greater Manchester","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","SEO/HEO","Unknown","155","[c]","35820","36270"
"Leaver CS","2023","Greater Manchester","Unknown","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","475","[c]","21980","21200"
"Leaver CS","2023","Hampshire and Isle of Wight","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","AA/AO","Undeclared","60","[c]","21940","21500"
"Leaver CS","2023","Hampshire and Isle of Wight","AA/AO","Unknown","245","[c]","21780","21200"
"Leaver CS","2023","Hampshire and Isle of Wight","EO","Heterosexual / straight","235","[c]","27800","27470"
"Leaver CS","2023","Hampshire and Isle of Wight","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","EO","Unknown","70","[c]","26580","26350"
"Leaver CS","2023","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","85","[c]","61450","56830"
"Leaver CS","2023","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","G6/G7","Unknown","50","[c]","56240","50700"
"Leaver CS","2023","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","235","[c]","37310","36540"
"Leaver CS","2023","Hampshire and Isle of Wight","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","SEO/HEO","Undeclared","50","[c]","39540","40580"
"Leaver CS","2023","Hampshire and Isle of Wight","SEO/HEO","Unknown","115","[c]","36830","37690"
"Leaver CS","2023","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","165","[c]","22930","21560"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","70","[c]","21910","21780"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","80","[c]","27940","28000"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","AA/AO","Heterosexual / straight","55","[c]","23080","21690"
"Leaver CS","2023","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","AA/AO","Unknown","40","[c]","25260","26220"
"Leaver CS","2023","Highlands and Islands","EO","Heterosexual / straight","35","[c]","29270","28120"
"Leaver CS","2023","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","AA/AO","Heterosexual / straight","180","[c]","24090","24570"
"Leaver CS","2023","Inner London - East","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","AA/AO","Unknown","125","[c]","24480","25480"
"Leaver CS","2023","Inner London - East","EO","Heterosexual / straight","305","[c]","30690","31060"
"Leaver CS","2023","Inner London - East","EO","LGBO","30","[c]","30890","31060"
"Leaver CS","2023","Inner London - East","EO","Undeclared","35","[c]","30940","31060"
"Leaver CS","2023","Inner London - East","EO","Unknown","130","[c]","30680","31060"
"Leaver CS","2023","Inner London - East","G6/G7","Heterosexual / straight","275","[c]","62390","59860"
"Leaver CS","2023","Inner London - East","G6/G7","LGBO","35","[c]","60780","59250"
"Leaver CS","2023","Inner London - East","G6/G7","Undeclared","40","[c]","62640","61320"
"Leaver CS","2023","Inner London - East","G6/G7","Unknown","145","[c]","62890","59740"
"Leaver CS","2023","Inner London - East","SCS level","Heterosexual / straight","55","[c]","103610","100020"
"Leaver CS","2023","Inner London - East","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","SEO/HEO","Heterosexual / straight","285","[c]","39830","40180"
"Leaver CS","2023","Inner London - East","SEO/HEO","LGBO","45","[c]","39100","39500"
"Leaver CS","2023","Inner London - East","SEO/HEO","Undeclared","35","[c]","40660","40190"
"Leaver CS","2023","Inner London - East","SEO/HEO","Unknown","190","[c]","39750","40500"
"Leaver CS","2023","Inner London - East","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","AA/AO","Heterosexual / straight","395","[c]","24340","24480"
"Leaver CS","2023","Inner London - West","AA/AO","LGBO","45","[c]","24470","24610"
"Leaver CS","2023","Inner London - West","AA/AO","Undeclared","50","[c]","23530","23720"
"Leaver CS","2023","Inner London - West","AA/AO","Unknown","260","[c]","24280","25480"
"Leaver CS","2023","Inner London - West","EO","Heterosexual / straight","490","[c]","29080","29380"
"Leaver CS","2023","Inner London - West","EO","LGBO","65","[c]","29330","29400"
"Leaver CS","2023","Inner London - West","EO","Undeclared","95","[c]","29190","29660"
"Leaver CS","2023","Inner London - West","EO","Unknown","240","[c]","27280","28360"
"Leaver CS","2023","Inner London - West","G6/G7","Heterosexual / straight","1105","[c]","59620","56930"
"Leaver CS","2023","Inner London - West","G6/G7","LGBO","140","[c]","59350","57100"
"Leaver CS","2023","Inner London - West","G6/G7","Undeclared","165","[c]","61560","58550"
"Leaver CS","2023","Inner London - West","G6/G7","Unknown","460","[c]","61750","60590"
"Leaver CS","2023","Inner London - West","SCS level","Heterosexual / straight","235","[c]","96680","86230"
"Leaver CS","2023","Inner London - West","SCS level","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","SCS level","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","SCS level","Unknown","85","[c]","107290","93440"
"Leaver CS","2023","Inner London - West","SEO/HEO","Heterosexual / straight","1165","[c]","38890","38680"
"Leaver CS","2023","Inner London - West","SEO/HEO","LGBO","165","[c]","37680","38160"
"Leaver CS","2023","Inner London - West","SEO/HEO","Undeclared","210","[c]","39320","39220"
"Leaver CS","2023","Inner London - West","SEO/HEO","Unknown","575","[c]","37010","36180"
"Leaver CS","2023","Inner London - West","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Kent","AA/AO","Heterosexual / straight","235","[c]","23710","24250"
"Leaver CS","2023","Kent","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Kent","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Kent","AA/AO","Unknown","120","[c]","23230","22470"
"Leaver CS","2023","Kent","EO","Heterosexual / straight","170","[c]","29180","29290"
"Leaver CS","2023","Kent","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Kent","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Kent","EO","Unknown","55","[c]","27210","25880"
"Leaver CS","2023","Kent","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Kent","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SEO/HEO","Heterosexual / straight","45","[c]","36730","35200"
"Leaver CS","2023","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Heterosexual / straight","315","[c]","21540","21690"
"Leaver CS","2023","Lancashire","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Unknown","210","[c]","21860","21690"
"Leaver CS","2023","Lancashire","EO","Heterosexual / straight","145","[c]","27810","28080"
"Leaver CS","2023","Lancashire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Unknown","50","[c]","27560","28120"
"Leaver CS","2023","Lancashire","G6/G7","Heterosexual / straight","35","[c]","62970","60760"
"Leaver CS","2023","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Heterosexual / straight","100","[c]","37230","34970"
"Leaver CS","2023","Lancashire","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","255","[c]","21800","21690"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","115","[c]","21560","21780"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","125","[c]","27540","27570"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","50","[c]","39160","38470"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Heterosexual / straight","110","[c]","22020","21380"
"Leaver CS","2023","Lincolnshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Heterosexual / straight","70","[c]","28270","27570"
"Leaver CS","2023","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Undeclared","5","[c]","[c]","[c]"
