"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Animal and Plant Health Agency","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Eastern Scotland","Perth and Kinross, and Stirling","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Eastern Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Essex","West Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Greater Manchester","Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Greater Manchester","Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Inner London - East","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Inner London - West","Westminster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Inner London - West","Westminster","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Kent","East Kent","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Kent","Mid Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Lancashire","Mid Lancashire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Lancashire","Mid Lancashire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","North Yorkshire","York","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","North Yorkshire","York","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Tyneside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","Female","65","[c]","28470","25340"
"New entrant CS","2023","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","Male","40","[c]","29040","25340"
"New entrant CS","2023","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Inner London - West","Westminster","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Inner London - West","Westminster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Greater Manchester","Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Greater Manchester","Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Inner London - West","Westminster","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Inner London - West","Westminster","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","Female","50","[c]","45930","35650"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","Male","40","[c]","51890","49730"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Inner London - West","Westminster","Female","70","[c]","35310","28370"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Inner London - West","Westminster","Male","80","[c]","38300","28370"
"New entrant CS","2023","Cabinet Office (excl. agencies)","North Yorkshire","York","Female","30","[c]","31470","24610"
"New entrant CS","2023","Cabinet Office (excl. agencies)","North Yorkshire","York","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","West Central Scotland","Glasgow City","Female","80","[c]","30830","24610"
"New entrant CS","2023","Cabinet Office (excl. agencies)","West Central Scotland","Glasgow City","Male","75","[c]","30410","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","West Yorkshire","Leeds","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cheshire","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cheshire","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","East Wales","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","East Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
