"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","AA/AO","AO","1055","[c]","21670","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","EO","EO","620","[c]","28060","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","G6/G7","G7","15","[c]","54920","55250"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","SEO/HEO","HEO","100","[c]","33950","34170"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","SEO/HEO","SEO","45","[c]","48710","46100"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","AA/AO","AO","445","[c]","21700","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","AA/AO","AO","30","[c]","23210","21690"
"New entrant CS","2023","Department for Work and Pensions","Policy","EO","EO","15","[c]","24850","28120"
"New entrant CS","2023","Department for Work and Pensions","Policy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","SEO/HEO","HEO","40","[c]","36040","34170"
"New entrant CS","2023","Department for Work and Pensions","Policy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","EO","EO","10","[c]","24320","22830"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","SEO/HEO","HEO","15","[c]","36520","36650"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","SEO/HEO","HEO","10","[c]","35580","34170"
"New entrant CS","2023","Department for Work and Pensions","Property","SEO/HEO","SEO","10","[c]","41140","40250"
"New entrant CS","2023","Department for Work and Pensions","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","EO","EO","50","[c]","27360","27320"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","SEO/HEO","HEO","10","[c]","32820","32800"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","SEO/HEO","HEO","10","[c]","34700","34170"
"New entrant CS","2023","Department for Work and Pensions","Security","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","AA/AO","AO","85","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Unknown","EO","EO","80","[c]","28520","28120"
"New entrant CS","2023","Department for Work and Pensions","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","G6/G7","G7","20","[c]","55480","56250"
"New entrant CS","2023","Department for Work and Pensions","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","SEO/HEO","HEO","25","[c]","38680","39150"
"New entrant CS","2023","Department for Work and Pensions","Unknown","SEO/HEO","SEO","20","[c]","41340","40500"
"New entrant CS","2023","Department of Health and Social Care","Commercial","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","SEO/HEO","HEO","15","[c]","32650","32980"
"New entrant CS","2023","Department of Health and Social Care","Commercial","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","SEO/HEO","SEO","20","[c]","42080","41190"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","G6/G7","G7","35","[c]","52470","52000"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","SEO/HEO","HEO","20","[c]","32240","32980"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","SEO/HEO","SEO","30","[c]","40070","40880"
"New entrant CS","2023","Department of Health and Social Care","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","SEO/HEO","SEO","10","[c]","40390","41330"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","EO","EO","30","[c]","26670","27690"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Legal","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medicine","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medicine","G6/G7","G6","15","[c]","85090","67820"
"New entrant CS","2023","Department of Health and Social Care","Medicine","G6/G7","G7","15","[c]","54490","54090"
"New entrant CS","2023","Department of Health and Social Care","Medicine","SCS level","SCS level","35","[c]","107710","102710"
"New entrant CS","2023","Department of Health and Social Care","Medicine","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medicine","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","AA/AO","AA","20","[c]","21640","21080"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","AA/AO","AO","105","[c]","22220","21280"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","EO","EO","135","[c]","26510","27690"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","G6/G7","G6","65","[c]","68630","66730"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","G6/G7","G7","110","[c]","53650","53400"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","SCS level","SCS level","15","[c]","98710","1e+05"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","SEO/HEO","HEO","130","[c]","32860","32980"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","SEO/HEO","SEO","120","[c]","40260","40880"
"New entrant CS","2023","Department of Health and Social Care","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Operational Research","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","EO","EO","15","[c]","27840","27840"
"New entrant CS","2023","Department of Health and Social Care","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Policy","EO","EO","[c]","[c]","[c]","[c]"
