"Status","Year","Organisation","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Food Standards Agency","Shropshire and Staffordshire","Shropshire","Outside London","20","20","32100","30010"
"In post","2023","Food Standards Agency","Shropshire and Staffordshire","Staffordshire CC","Outside London","20","20","34610","29860"
"In post","2023","Food Standards Agency","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Shropshire and Staffordshire","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South Yorkshire","Sheffield","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Surrey, East and West Sussex","East Surrey","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Surrey, East and West Sussex","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Surrey, East and West Sussex","West Surrey","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tees Valley and Durham","Durham","Outside London","10","10","31770","28090"
"In post","2023","Food Standards Agency","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tees Valley and Durham","South Teesside","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands","Birmingham","Outside London","20","20","35720","31500"
"In post","2023","Food Standards Agency","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands","Dudley","Outside London","10","10","33590","31260"
"In post","2023","Food Standards Agency","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","10","10","36200","31730"
"In post","2023","Food Standards Agency","West Wales and The Valleys","Central Valleys","Outside London","25","25","32370","31260"
"In post","2023","Food Standards Agency","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Wales and The Valleys","Gwent Valleys","Outside London","10","10","38690","38380"
"In post","2023","Food Standards Agency","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Wales and The Valleys","South West Wales","Outside London","30","25","34780","31260"
"In post","2023","Food Standards Agency","West Wales and The Valleys","Swansea","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Yorkshire","Calderdale and Kirklees","Outside London","15","15","34350","31260"
"In post","2023","Food Standards Agency","West Yorkshire","Leeds","Outside London","25","25","41090","38100"
"In post","2023","Food Standards Agency","West Yorkshire","Wakefield","Outside London","10","10","35030","34730"
"In post","2023","Food Standards Scotland","Eastern Scotland","Angus and Dundee City","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Scotland","Eastern Scotland","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Scotland","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","30","25","33910","31940"
"In post","2023","Food Standards Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","195","190","40210","36330"
"In post","2023","Food Standards Scotland","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Scotland","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Southern Scotland","South Ayrshire","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Scotland","Southern Scotland","South Lanarkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Scotland","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Scotland","West Central Scotland","North Lanarkshire","Outside London","10","5","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","260","255","33580","28090"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Westminster","London","4390","4295","51930","51960"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","Overseas","2105","2100","53290","54000"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","South Lanarkshire","Outside London","845","810","42760","39660"
"In post","2023","Forestry and Land Scotland","Eastern Scotland","City of Edinburgh","Outside London","250","240","38780","38210"
"In post","2023","Forestry and Land Scotland","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","140","135","33010","31180"
"In post","2023","Forestry and Land Scotland","Eastern Scotland","West Lothian","Outside London","65","65","34660","31180"
"In post","2023","Forestry and Land Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","55","50","31430","29560"
"In post","2023","Forestry and Land Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","195","190","34570","32220"
"In post","2023","Forestry and Land Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","135","130","31950","31180"
"In post","2023","Forestry and Land Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","75","75","32640","31180"
"In post","2023","Forestry and Land Scotland","Southern Scotland","Dumfries and Galloway","Outside London","135","130","32080","29560"
"In post","2023","Forestry and Land Scotland","Southern Scotland","Scottish Borders","Outside London","25","25","34920","31180"
"In post","2023","Forestry and Land Scotland","Southern Scotland","South Ayrshire","Outside London","10","10","32910","29560"
"In post","2023","Forestry and Land Scotland","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Forestry and Land Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","10","28780","28140"
"In post","2023","Government Actuary's Department","Eastern Scotland","City of Edinburgh","Outside London","15","10","70680","70000"
"In post","2023","Government Actuary's Department","Inner London - West","Camden and City of London","London","200","190","68340","62610"
"In post","2023","Government Commercial Organisation","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","Nottingham","Outside London","10","10","77540","74130"
"In post","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Devon","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","East Anglia","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Government Commercial Organisation","East Anglia","Norwich and East Norfolk","Outside London","20","20","68790","65890"
"In post","2023","Government Commercial Organisation","East Anglia","Peterborough","Outside London","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","East Wales","Monmouthshire and Newport","Outside London","15","15","59980","60750"
"In post","2023","Government Commercial Organisation","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
