"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Food Standards Agency","Kent","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kent","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merseyside","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merseyside","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Highlands and Islands","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Highlands and Islands","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Devon","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Devon","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Greater Manchester","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Greater Manchester","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Greater Manchester","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - East","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
