"Status","Year","Age","Disability","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","UK Statistics Authority","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","HM Revenue and Customs","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Ministry of Justice","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Grants Management","Department for Environment, Food and Rural Affairs","40","[c]","23350","22150"
"New entrant CS","2023","50-59","Declared non-disabled","Grants Management","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Department for Work and Pensions","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Ministry of Defence","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Ministry of Justice","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Internal Audit","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Internal Audit","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Attorney General's Departments","55","[c]","37330","35200"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Ministry of Justice","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","65","[c]","32780","25920"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department for International Trade","70","[c]","47510","45390"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department for Transport","110","[c]","27760","26780"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department for Work and Pensions","165","[c]","27090","21690"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Food Standards Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","HM Land Registry","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","HM Revenue and Customs","80","[c]","23980","22520"
"New entrant CS","2023","50-59","Declared non-disabled","No function","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Home Office","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Ministry of Defence","105","[c]","36170","34000"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Ministry of Justice","860","[c]","25060","23640"
"New entrant CS","2023","50-59","Declared non-disabled","No function","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","90","[c]","59500","52750"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Scottish Government","50","[c]","25250","23190"
"New entrant CS","2023","50-59","Declared non-disabled","No function","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","No function","UK Statistics Authority","75","[c]","22790","21200"
"New entrant CS","2023","50-59","Declared non-disabled","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
