"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Crown Prosecution Service Inspectorate","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Crown Prosecution Service Inspectorate","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Crown Prosecution Service Inspectorate","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Crown Prosecution Service Inspectorate","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","AO","Female","175","160","23450","23390"
"In post","2023","40-49","HM Land Registry","AO","Male","100","100","23530","23390"
"In post","2023","40-49","HM Land Registry","EO","Female","255","225","28340","28080"
"In post","2023","40-49","HM Land Registry","EO","Male","110","105","28800","28080"
"In post","2023","40-49","HM Land Registry","G6","Female","15","15","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G6","Male","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G7","Female","40","40","59020","58010"
"In post","2023","40-49","HM Land Registry","G7","Male","30","30","58970","57880"
"In post","2023","40-49","HM Land Registry","HEO","Female","165","145","35580","34850"
"In post","2023","40-49","HM Land Registry","HEO","Male","100","100","36620","34850"
"In post","2023","40-49","HM Land Registry","SCS level","Female","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SCS level","Male","5","5","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SEO","Female","140","135","42440","40080"
"In post","2023","40-49","HM Land Registry","SEO","Male","110","110","43640","43910"
"In post","2023","40-49","HM Prison and Probation Service","AA","Female","515","480","23470","23230"
"In post","2023","40-49","HM Prison and Probation Service","AA","Male","435","430","23820","23230"
"In post","2023","40-49","HM Prison and Probation Service","AO","Female","1540","1415","29100","28880"
"In post","2023","40-49","HM Prison and Probation Service","AO","Male","2350","2320","31870","32060"
"In post","2023","40-49","HM Prison and Probation Service","EO","Female","565","545","32070","31310"
"In post","2023","40-49","HM Prison and Probation Service","EO","Male","950","940","34740","35710"
"In post","2023","40-49","HM Prison and Probation Service","G6","Female","85","80","82710","79330"
"In post","2023","40-49","HM Prison and Probation Service","G6","Male","40","40","81910","79330"
"In post","2023","40-49","HM Prison and Probation Service","G7","Female","140","140","66020","66460"
"In post","2023","40-49","HM Prison and Probation Service","G7","Male","70","70","66320","68060"
"In post","2023","40-49","HM Prison and Probation Service","HEO","Female","540","530","36080","35260"
"In post","2023","40-49","HM Prison and Probation Service","HEO","Male","595","575","39490","40660"
"In post","2023","40-49","HM Prison and Probation Service","SCS level","Female","10","10","[c]","[c]"
"In post","2023","40-49","HM Prison and Probation Service","SCS level","Male","15","15","[c]","[c]"
"In post","2023","40-49","HM Prison and Probation Service","SEO","Female","525","505","50650","52200"
"In post","2023","40-49","HM Prison and Probation Service","SEO","Male","350","345","51660","52590"
"In post","2023","40-49","HM Prison and Probation Service","Unknown","Female","3840","3495","33310","32050"
"In post","2023","40-49","HM Prison and Probation Service","Unknown","Male","1190","1150","33020","29300"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","AA","Female","60","40","22520","22520"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","AA","Male","35","30","22650","22520"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","AO","Female","2060","1700","22730","22520"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","AO","Male","1360","1305","22640","22520"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","EO","Female","1610","1440","28690","28130"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","EO","Male","1420","1405","28550","28130"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","G6","Female","325","310","73170","71300"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","G6","Male","380","375","73130","71300"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","G7","Female","810","770","58650","57970"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","G7","Male","970","965","58690","57970"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","HEO","Female","1795","1695","35470","35000"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","HEO","Male","1840","1825","35590","35000"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","SCS level","Female","90","85","88170","80580"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","SCS level","Male","100","100","85620","80500"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","SEO","Female","1105","1065","42790","42510"
"In post","2023","40-49","HM Revenue and Customs (excl. agencies)","SEO","Male","1130","1125","42880","42510"
"In post","2023","40-49","HM Treasury (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","EO","Female","25","25","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","EO","Male","15","15","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","G6","Female","30","25","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","G6","Male","20","20","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","G7","Female","20","15","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","G7","Male","30","30","55600","54440"
"In post","2023","40-49","HM Treasury (excl. agencies)","HEO","Female","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","HEO","Male","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","SCS level","Female","35","30","88640","78620"
"In post","2023","40-49","HM Treasury (excl. agencies)","SCS level","Male","40","40","87410","80290"
"In post","2023","40-49","HM Treasury (excl. agencies)","SEO","Female","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury (excl. agencies)","SEO","Male","5","5","[c]","[c]"
"In post","2023","40-49","Health and Safety Executive","AO","Female","25","20","[c]","[c]"
"In post","2023","40-49","Health and Safety Executive","AO","Male","10","10","[c]","[c]"
"In post","2023","40-49","Health and Safety Executive","EO","Female","40","35","28280","27350"
"In post","2023","40-49","Health and Safety Executive","EO","Male","30","25","[c]","[c]"
"In post","2023","40-49","Health and Safety Executive","G6","Female","15","15","[c]","[c]"
"In post","2023","40-49","Health and Safety Executive","G6","Male","20","20","[c]","[c]"
"In post","2023","40-49","Health and Safety Executive","G7","Female","85","80","56650","55320"
"In post","2023","40-49","Health and Safety Executive","G7","Male","75","75","59440","55840"
"In post","2023","40-49","Health and Safety Executive","HEO","Female","45","45","33280","32820"
"In post","2023","40-49","Health and Safety Executive","HEO","Male","40","40","33910","32800"
"In post","2023","40-49","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Health and Safety Executive","SEO","Female","130","120","45840","43300"
"In post","2023","40-49","Health and Safety Executive","SEO","Male","145","145","53110","46570"
"In post","2023","40-49","Home Office","AA","Female","60","45","21060","19500"
"In post","2023","40-49","Home Office","AA","Male","65","65","20830","19500"
"In post","2023","40-49","Home Office","AO","Female","1050","885","23370","22400"
"In post","2023","40-49","Home Office","AO","Male","630","605","23330","22400"
"In post","2023","40-49","Home Office","EO","Female","1985","1770","27490","26380"
"In post","2023","40-49","Home Office","EO","Male","1945","1910","27420","26180"
"In post","2023","40-49","Home Office","G6","Female","205","195","70240","70840"
"In post","2023","40-49","Home Office","G6","Male","220","215","71340","70840"
"In post","2023","40-49","Home Office","G7","Female","505","485","58020","59290"
"In post","2023","40-49","Home Office","G7","Male","525","525","58530","59290"
"In post","2023","40-49","Home Office","HEO","Female","905","845","33970","32310"
"In post","2023","40-49","Home Office","HEO","Male","875","865","33780","32310"
"In post","2023","40-49","Home Office","SCS level","Female","75","75","88890","80680"
"In post","2023","40-49","Home Office","SCS level","Male","80","80","89240","81770"
"In post","2023","40-49","Home Office","SEO","Female","730","695","41790","42860"
"In post","2023","40-49","Home Office","SEO","Male","640","635","41720","42190"
"In post","2023","40-49","Home Office","Unknown","Female","35","35","[c]","[c]"
"In post","2023","40-49","Home Office","Unknown","Male","50","45","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","G6","Female","5","5","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","G6","Male","10","10","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","G7","Female","25","25","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","G7","Male","25","25","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","SEO","Female","15","15","[c]","[c]"
"In post","2023","40-49","Institute for Apprenticeships and Technical Education","SEO","Male","10","10","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","AO","Female","30","25","23220","23100"
"In post","2023","40-49","Intellectual Property Office","AO","Male","15","15","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","EO","Female","50","40","26890","25040"
"In post","2023","40-49","Intellectual Property Office","EO","Male","35","35","27310","25040"
"In post","2023","40-49","Intellectual Property Office","G6","Female","20","15","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","G6","Male","25","25","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","G7","Female","50","45","60830","61360"
"In post","2023","40-49","Intellectual Property Office","G7","Male","95","95","61910","61980"
"In post","2023","40-49","Intellectual Property Office","HEO","Female","30","25","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","HEO","Male","20","15","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Intellectual Property Office","SEO","Female","40","40","42670","41730"
"In post","2023","40-49","Intellectual Property Office","SEO","Male","65","65","45190","44580"
"In post","2023","40-49","Legal Aid Agency","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","AO","Female","60","50","21780","21780"
"In post","2023","40-49","Legal Aid Agency","AO","Male","30","30","21890","21780"
"In post","2023","40-49","Legal Aid Agency","EO","Female","45","40","26550","25830"
"In post","2023","40-49","Legal Aid Agency","EO","Male","40","35","26300","25830"
"In post","2023","40-49","Legal Aid Agency","G6","Female","5","5","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","G7","Female","10","10","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","G7","Male","15","15","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","HEO","Female","30","30","32530","31270"
"In post","2023","40-49","Legal Aid Agency","HEO","Male","20","20","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","SCS level","Female","[c]","[c]","[c]","[c]"
