"Status","Year","Ethnicity","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Inner London - East","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Inner London - West","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","West Midlands","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Estyn","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
