"Status","Year","Function_of_post","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Internal Audit","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Export Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Office","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cabinet Office (excl. agencies)","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cabinet Office (excl. agencies)","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Companies House","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Companies House","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Competition and Markets Authority","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Crown Office and Procurator Fiscal Service","Scottish Government","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Crown Office and Procurator Fiscal Service","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Crown Prosecution Service","Attorney General's Departments","Female","575","[c]","29060","24480"
"New entrant CS","2023","Legal","Crown Prosecution Service","Attorney General's Departments","Male","240","[c]","29800","24480"
"New entrant CS","2023","Legal","Department for Education (excl. agencies)","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education (excl. agencies)","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Food Standards Agency","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Food Standards Agency","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Government Legal Department","Attorney General's Departments","Female","200","[c]","39500","31640"
"New entrant CS","2023","Legal","Government Legal Department","Attorney General's Departments","Male","90","[c]","41680","45230"
"New entrant CS","2023","Legal","HM Courts and Tribunals Service","Ministry of Justice","Female","45","[c]","31780","31270"
"New entrant CS","2023","Legal","HM Courts and Tribunals Service","Ministry of Justice","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","HM Land Registry","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","HM Land Registry","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","60","[c]","39660","33330"
"New entrant CS","2023","Legal","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","55","[c]","39870","39110"
"New entrant CS","2023","Legal","Health and Safety Executive","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Health and Safety Executive","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal Aid Agency","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","National Crime Agency","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","National Crime Agency","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of the Public Guardian","Ministry of Justice","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of the Public Guardian","Ministry of Justice","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Registers of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Courts and Tribunals Service","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Prison Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Prison Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Serious Fraud Office","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Serious Fraud Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Export Finance","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Export Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Health Security Agency","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Health Security Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","UK Supreme Court","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","UK Supreme Court","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Water Services Regulation Authority","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Active Travel England","Department for Transport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Active Travel England","Department for Transport","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","305","[c]","26570","25340"
"New entrant CS","2023","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","210","[c]","27210","25340"
"New entrant CS","2023","No function","Cabinet Office (excl. agencies)","Cabinet Office","Female","60","[c]","41360","32640"
"New entrant CS","2023","No function","Cabinet Office (excl. agencies)","Cabinet Office","Male","70","[c]","37450","28210"
"New entrant CS","2023","No function","Charity Commission","Charity Commission","Female","30","[c]","28820","25300"
"New entrant CS","2023","No function","Charity Commission","Charity Commission","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Companies House","Department for Business, Energy and Industrial Strategy","Female","70","[c]","25960","21380"
"New entrant CS","2023","No function","Companies House","Department for Business, Energy and Industrial Strategy","Male","50","[c]","26790","21380"
