"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","G6/G7","15","[c]","67380","65280"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","SEO/HEO","10","[c]","41480","40590"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scottish Government","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scottish Government","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Westminster","G6/G7","10","[c]","61930","61480"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Glasgow City","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Scottish Government","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","40510","38790"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Department for Education","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hackney and Newham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Manchester","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Medway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Westminster","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Derby","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Lambeth","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Leeds","EO","10","[c]","25630","25560"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Leeds","G6/G7","10","[c]","54840","52730"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Leeds","SCS level","[c]","[c]","[c]","[c]"
