"Status","Year","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","240","[c]","23200","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","40","[c]","22970","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Undeclared","35","[c]","23880","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","110","[c]","23150","22150"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","110","[c]","28510","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Unknown","100","[c]","25300","23190"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","215","[c]","42000","41640"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","LGBO","55","[c]","39610","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","595","[c]","38710","33520"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Unknown","375","[c]","27220","24710"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Unknown","65","[c]","27460","25710"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","55","[c]","40180","32150"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Heterosexual / straight","610","[c]","30340","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","LGBO","85","[c]","27600","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Unknown","1120","[c]","27220","22180"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Unknown","55","[c]","24640","22180"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","165","[c]","35310","32500"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","80","[c]","30210","27330"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","40","[c]","30180","29940"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Heterosexual / straight","70","[c]","32250","29840"
"New entrant CS","2023","The National Archives","The National Archives","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Unknown","40","[c]","36120","33520"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Heterosexual / straight","80","[c]","49670","42000"
"New entrant CS","2023","UK Export Finance","UK Export Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Heterosexual / straight","280","[c]","44540","38970"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","LGBO","35","[c]","40430","37060"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Undeclared","45","[c]","32060","29160"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Unknown","610","[c]","40960","35690"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Heterosexual / straight","55","[c]","32230","29880"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Unknown","45","[c]","29580","27610"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Heterosexual / straight","785","[c]","29770","24840"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","LGBO","90","[c]","31920","31060"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Undeclared","65","[c]","33260","31060"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Unknown","155","[c]","26420","21200"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Heterosexual / straight","165","[c]","25370","22520"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Unknown","175","[c]","25700","22520"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","40","[c]","50680","46370"
"New entrant CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","Welsh Government","Heterosexual / straight","220","[c]","35670","32460"
"New entrant CS","2023","Welsh Government (excl. agencies)","Welsh Government","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","Welsh Government","Undeclared","30","[c]","31100","26900"
"New entrant CS","2023","Welsh Government (excl. agencies)","Welsh Government","Unknown","30","[c]","27390","22150"
"New entrant CS","2023","Welsh Revenue Authority","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
