"Status","Year","Age","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Property","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Government Property Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Property","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","HM Courts and Tribunals Service","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Property","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Property","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","HM Revenue and Customs (excl. agencies)","Unknown","15","10","[c]","[c]"
"In post","2023","60-64","Property","Health and Safety Executive","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Property","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Home Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Property","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Ministry of Defence (excl. agencies)","Heterosexual / straight","230","225","31650","33990"
"In post","2023","60-64","Property","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Ministry of Defence (excl. agencies)","Undeclared","30","25","[c]","[c]"
"In post","2023","60-64","Property","Ministry of Defence (excl. agencies)","Unknown","30","30","22310","18830"
"In post","2023","60-64","Property","Ministry of Justice (excl. agencies)","Heterosexual / straight","55","50","42700","41510"
"In post","2023","60-64","Property","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Ministry of Justice (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Property","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Scottish Prison Service","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Property","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Scottish Prison Service","Unknown","20","20","[c]","[c]"
"In post","2023","60-64","Property","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Valuation Office Agency","Heterosexual / straight","220","180","35550","32410"
"In post","2023","60-64","Property","Valuation Office Agency","LGBO","15","10","[c]","[c]"
"In post","2023","60-64","Property","Valuation Office Agency","Undeclared","45","35","40490","35020"
"In post","2023","60-64","Property","Valuation Office Agency","Unknown","70","65","32430","27810"
"In post","2023","60-64","Property","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Cabinet Office (excl. agencies)","Heterosexual / straight","45","40","33800","34320"
"In post","2023","60-64","Security","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Cabinet Office (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Security","Cabinet Office (excl. agencies)","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Security","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Defence Science and Technology Laboratory","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Security","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Transport (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Security","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Security","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Driver and Vehicle Licensing Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Security","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","FCDO Services","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Security","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","FCDO Services","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Security","FCDO Services","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Security","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","HM Prison and Probation Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Security","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","HM Revenue and Customs (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Security","Home Office","Heterosexual / straight","35","30","28280","26400"
"In post","2023","60-64","Security","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
