"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Prosecution Service","Mid Kent","AA/AO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Mid Lancashire","AA/AO","40","35","22760","22870"
"In post","2023","Crown Prosecution Service","Mid Lancashire","EO","40","35","28280","28850"
"In post","2023","Crown Prosecution Service","Mid Lancashire","G6/G7","90","85","54860","54800"
"In post","2023","Crown Prosecution Service","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Mid Lancashire","SEO/HEO","25","25","36080","35000"
"In post","2023","Crown Prosecution Service","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Norwich and East Norfolk","AA/AO","30","25","22380","22870"
"In post","2023","Crown Prosecution Service","Norwich and East Norfolk","EO","25","20","27500","26900"
"In post","2023","Crown Prosecution Service","Norwich and East Norfolk","G6/G7","25","20","57880","60550"
"In post","2023","Crown Prosecution Service","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Norwich and East Norfolk","SEO/HEO","15","15","35750","36880"
"In post","2023","Crown Prosecution Service","Nottingham","AA/AO","80","75","22390","22870"
"In post","2023","Crown Prosecution Service","Nottingham","EO","70","65","27420","26900"
"In post","2023","Crown Prosecution Service","Nottingham","G6/G7","115","105","54850","53150"
"In post","2023","Crown Prosecution Service","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Nottingham","SEO/HEO","50","50","35030","33100"
"In post","2023","Crown Prosecution Service","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Portsmouth","AA/AO","40","35","23950","24480"
"In post","2023","Crown Prosecution Service","Portsmouth","EO","25","25","29030","28200"
"In post","2023","Crown Prosecution Service","Portsmouth","G6/G7","50","50","61640","62880"
"In post","2023","Crown Prosecution Service","Portsmouth","SEO/HEO","10","10","38520","40340"
"In post","2023","Crown Prosecution Service","Redbridge and Waltham Forest","AA/AO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Sheffield","AA/AO","50","45","22590","22870"
"In post","2023","Crown Prosecution Service","Sheffield","EO","40","35","27790","27150"
"In post","2023","Crown Prosecution Service","Sheffield","G6/G7","45","40","56120","56450"
"In post","2023","Crown Prosecution Service","Sheffield","SEO/HEO","25","25","35810","35000"
"In post","2023","Crown Prosecution Service","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South Hampshire","AA/AO","30","30","23880","24480"
"In post","2023","Crown Prosecution Service","South Hampshire","EO","25","25","28970","28200"
"In post","2023","Crown Prosecution Service","South Hampshire","G6/G7","75","75","60380","57590"
"In post","2023","Crown Prosecution Service","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South Hampshire","SEO/HEO","30","30","37330","36170"
"In post","2023","Crown Prosecution Service","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South Teesside","AA/AO","20","15","22850","22870"
"In post","2023","Crown Prosecution Service","South Teesside","EO","25","20","27870","27400"
"In post","2023","Crown Prosecution Service","South Teesside","G6/G7","40","40","56130","56450"
"In post","2023","Crown Prosecution Service","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South Teesside","SEO/HEO","20","15","35050","34150"
"In post","2023","Crown Prosecution Service","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Stoke-on-Trent","AA/AO","15","15","22750","22870"
"In post","2023","Crown Prosecution Service","Stoke-on-Trent","EO","10","10","27800","27290"
"In post","2023","Crown Prosecution Service","Stoke-on-Trent","G6/G7","30","25","58990","56450"
"In post","2023","Crown Prosecution Service","Stoke-on-Trent","SEO/HEO","10","10","37420","38760"
"In post","2023","Crown Prosecution Service","Suffolk CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Suffolk CC","EO","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Suffolk CC","G6/G7","15","15","56850","56450"
"In post","2023","Crown Prosecution Service","Suffolk CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Swansea","AA/AO","15","10","22720","22870"
"In post","2023","Crown Prosecution Service","Swansea","EO","15","15","27480","26900"
"In post","2023","Crown Prosecution Service","Swansea","G6/G7","40","40","54790","53710"
"In post","2023","Crown Prosecution Service","Swansea","SEO/HEO","30","30","35890","38760"
"In post","2023","Crown Prosecution Service","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Tyneside","AA/AO","75","65","22230","22870"
"In post","2023","Crown Prosecution Service","Tyneside","EO","55","50","27900","27030"
"In post","2023","Crown Prosecution Service","Tyneside","G6/G7","105","95","56110","56450"
"In post","2023","Crown Prosecution Service","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Tyneside","SEO/HEO","45","40","35860","35000"
"In post","2023","Crown Prosecution Service","Wakefield","AA/AO","15","10","22360","22870"
"In post","2023","Crown Prosecution Service","Wakefield","EO","15","15","27380","27400"
"In post","2023","Crown Prosecution Service","Wakefield","G6/G7","15","15","63980","60550"
"In post","2023","Crown Prosecution Service","Wakefield","SEO/HEO","25","25","36040","38940"
"In post","2023","Crown Prosecution Service","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Warrington","EO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Warrington","G6/G7","10","10","67140","59690"
"In post","2023","Crown Prosecution Service","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Northamptonshire","G6/G7","10","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Surrey","AA/AO","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Surrey","EO","25","25","29010","28200"
"In post","2023","Crown Prosecution Service","West Surrey","G6/G7","40","35","61040","61920"
"In post","2023","Crown Prosecution Service","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Westminster","AA/AO","310","285","24060","24480"
"In post","2023","Crown Prosecution Service","Westminster","EO","385","365","29420","28870"
"In post","2023","Crown Prosecution Service","Westminster","G6/G7","770","725","62580","62590"
"In post","2023","Crown Prosecution Service","Westminster","SCS level","40","40","98860","90360"
"In post","2023","Crown Prosecution Service","Westminster","SEO/HEO","290","280","37360","36780"
"In post","2023","Crown Prosecution Service","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Worcestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","York","AA/AO","10","10","22700","22870"
"In post","2023","Crown Prosecution Service","York","EO","35","35","27340","27150"
"In post","2023","Crown Prosecution Service","York","G6/G7","50","50","62110","60550"
"In post","2023","Crown Prosecution Service","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","York","SEO/HEO","50","50","36340","38940"
"In post","2023","Defence Electronics and Components Agency","Flintshire and Wrexham","AA/AO","80","80","21210","22210"
"In post","2023","Defence Electronics and Components Agency","Flintshire and Wrexham","EO","200","195","29280","29720"
"In post","2023","Defence Electronics and Components Agency","Flintshire and Wrexham","G6/G7","10","10","63560","60130"
"In post","2023","Defence Electronics and Components Agency","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Flintshire and Wrexham","SEO/HEO","90","90","36720","34680"
"In post","2023","Defence Electronics and Components Agency","Staffordshire CC","AA/AO","15","15","20080","21000"
"In post","2023","Defence Electronics and Components Agency","Staffordshire CC","EO","35","35","27300","27130"
"In post","2023","Defence Electronics and Components Agency","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Staffordshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","1000","960","22860","21630"
"In post","2023","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","450","425","26710","26330"
"In post","2023","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","1765","1710","58410","55870"
"In post","2023","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","115","110","103070","95370"
"In post","2023","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","4905","4715","37990","38790"
"In post","2023","Defence Equipment and Support","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Cambridgeshire CC","SEO/HEO","30","25","37520","35820"
"In post","2023","Defence Equipment and Support","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Central Bedfordshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Central Bedfordshire","SEO/HEO","40","40","36900","35330"
"In post","2023","Defence Equipment and Support","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Clackmannanshire and Fife","AA/AO","15","15","22120","22230"
"In post","2023","Defence Equipment and Support","Clackmannanshire and Fife","EO","15","15","28820","28600"
"In post","2023","Defence Equipment and Support","Clackmannanshire and Fife","G6/G7","10","10","57750","55720"
"In post","2023","Defence Equipment and Support","Clackmannanshire and Fife","SEO/HEO","45","45","39630","39460"
