"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","AA/AO","65","[c]","22010","22180"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","EO","35","[c]","26850","27650"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Outside London","AA/AO","40","[c]","23830","22870"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Yorkshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Yorkshire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Yorkshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southern Scotland","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Outside London","AA/AO","40","[c]","26890","25340"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Outside London","AA/AO","40","[c]","23770","22520"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Central Scotland","Outside London","AA/AO","105","[c]","22110","22180"
"New entrant CS","2023","Declared disabled","West Central Scotland","Outside London","EO","70","[c]","27740","29100"
"New entrant CS","2023","Declared disabled","West Central Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Central Scotland","Outside London","SEO/HEO","40","[c]","36750","35020"
"New entrant CS","2023","Declared disabled","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands","Outside London","AA/AO","100","[c]","22120","21780"
"New entrant CS","2023","Declared disabled","West Midlands","Outside London","EO","30","[c]","26200","25900"
"New entrant CS","2023","Declared disabled","West Midlands","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Outside London","AA/AO","55","[c]","21860","21690"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Yorkshire","Outside London","AA/AO","65","[c]","22940","22520"
"New entrant CS","2023","Declared disabled","West Yorkshire","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Yorkshire","Outside London","SEO/HEO","40","[c]","34970","34170"
"New entrant CS","2023","Declared disabled","West Yorkshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","AA/AO","145","[c]","26580","25480"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","55","[c]","22890","23640"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","220","[c]","26810","24070"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","50","[c]","28340","28120"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","50","[c]","37600","37300"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","60","[c]","23550","23640"
"New entrant CS","2023","Declared non-disabled","Cheshire","Outside London","AA/AO","90","[c]","25850","24750"
"New entrant CS","2023","Declared non-disabled","Cheshire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire","Outside London","SEO/HEO","30","[c]","36790","37300"
"New entrant CS","2023","Declared non-disabled","Cheshire","Outside London","Unknown","50","[c]","23590","23640"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cumbria","Outside London","AA/AO","125","[c]","23100","22150"
"New entrant CS","2023","Declared non-disabled","Cumbria","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cumbria","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cumbria","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cumbria","Outside London","Unknown","35","[c]","34500","23640"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","AA/AO","425","[c]","23750","22520"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","EO","90","[c]","27370","27650"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","G6/G7","40","[c]","58080","55680"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","110","[c]","38150","34860"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","110","[c]","23060","23640"
"New entrant CS","2023","Declared non-disabled","Devon","Outside London","AA/AO","230","[c]","23220","22150"
"New entrant CS","2023","Declared non-disabled","Devon","Outside London","EO","80","[c]","26190","26650"
"New entrant CS","2023","Declared non-disabled","Devon","Outside London","G6/G7","50","[c]","53190","46340"
"New entrant CS","2023","Declared non-disabled","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Devon","Outside London","SEO/HEO","90","[c]","35560","37360"
"New entrant CS","2023","Declared non-disabled","Devon","Outside London","Unknown","50","[c]","26560","23640"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Outside London","AA/AO","120","[c]","23830","23230"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Outside London","EO","50","[c]","27840","27610"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Outside London","SEO/HEO","50","[c]","37570","34400"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Outside London","Unknown","40","[c]","22850","23640"
"New entrant CS","2023","Declared non-disabled","East Anglia","Outside London","AA/AO","425","[c]","26100","24130"
"New entrant CS","2023","Declared non-disabled","East Anglia","Outside London","EO","60","[c]","26920","26230"
"New entrant CS","2023","Declared non-disabled","East Anglia","Outside London","G6/G7","25","[c]","[c]","[c]"
