"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Justice","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Swansea","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Tower Hamlets","London","75","[c]","44680","41750"
"Leaver Dept.","2023","Ministry of Justice","Tyneside","Outside London","20","[c]","27100","25120"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wakefield","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wandsworth","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Warrington","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Westminster","London","320","[c]","44180","41750"
"Leaver Dept.","2023","Ministry of Justice","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Worcestershire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","38330","37640"
"Leaver Dept.","2023","National Crime Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Lambeth","London","45","[c]","49060","42240"
"Leaver Dept.","2023","National Crime Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Wakefield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Warrington","Outside London","15","[c]","38880","37640"
"Leaver Dept.","2023","Northern Ireland Office","Belfast","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Westminster","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","10","[c]","51030","59220"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","15","[c]","40790","32890"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","15","[c]","44440","44250"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Glasgow City","Outside London","35","[c]","31150","30950"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","45","[c]","41410","34900"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Coventry","Outside London","15","[c]","48070","39140"
"Leaver Dept.","2023","Office of Rail and Road","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","City of Edinburgh","Outside London","95","[c]","44940","39520"
"Leaver Dept.","2023","Scottish Government","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Glasgow City","Outside London","35","[c]","35960","33520"
"Leaver Dept.","2023","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Hounslow and Richmond upon Thames","London","10","[c]","35020","35040"
"Leaver Dept.","2023","UK Export Finance","Westminster","London","15","[c]","39230","34000"
"Leaver Dept.","2023","UK Statistics Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","115","[c]","35920","31560"
"Leaver Dept.","2023","UK Statistics Authority","South Hampshire","Outside London","80","[c]","29900","29410"
"Leaver Dept.","2023","UK Statistics Authority","Westminster","London","40","[c]","40830","34560"
"Leaver Dept.","2023","UK Supreme Court","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Birmingham","Outside London","10","[c]","50220","51630"
"Leaver Dept.","2023","Welsh Government","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","55","[c]","42340","38160"
"Leaver Dept.","2023","Welsh Government","Central Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Berkshire","Outside London","30","[c]","30970","28200"
"New entrant CS","2023","Attorney General's Departments","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Birmingham","Outside London","60","[c]","28500","24430"
"New entrant CS","2023","Attorney General's Departments","Brighton and Hove","Outside London","20","[c]","27690","24480"
"New entrant CS","2023","Attorney General's Departments","Bristol, City of","Outside London","40","[c]","30790","24430"
"New entrant CS","2023","Attorney General's Departments","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","20","[c]","30300","26900"
"New entrant CS","2023","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Devon CC","Outside London","10","[c]","26580","22870"
"New entrant CS","2023","Attorney General's Departments","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Kent","Outside London","10","[c]","26280","21440"
"New entrant CS","2023","Attorney General's Departments","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Flintshire and Wrexham","Outside London","15","[c]","33470","31180"
"New entrant CS","2023","Attorney General's Departments","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Heart of Essex","Outside London","25","[c]","30990","24480"
"New entrant CS","2023","Attorney General's Departments","Hertfordshire CC","Outside London","15","[c]","29970","25600"
"New entrant CS","2023","Attorney General's Departments","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Leeds","Outside London","90","[c]","36020","30160"
"New entrant CS","2023","Attorney General's Departments","Leicester","Outside London","25","[c]","24830","20340"
"New entrant CS","2023","Attorney General's Departments","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Liverpool","Outside London","50","[c]","28710","24430"
"New entrant CS","2023","Attorney General's Departments","Manchester","Outside London","40","[c]","33370","26900"
"New entrant CS","2023","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Mid Lancashire","Outside London","20","[c]","35330","38760"
"New entrant CS","2023","Attorney General's Departments","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Norwich and East Norfolk","Outside London","15","[c]","26040","21220"
"New entrant CS","2023","Attorney General's Departments","Nottingham","Outside London","45","[c]","25400","22870"
"New entrant CS","2023","Attorney General's Departments","Portsmouth","Outside London","15","[c]","24770","24480"
"New entrant CS","2023","Attorney General's Departments","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Sheffield","Outside London","25","[c]","26150","24430"
"New entrant CS","2023","Attorney General's Departments","South Hampshire","Outside London","15","[c]","28400","21440"
"New entrant CS","2023","Attorney General's Departments","South Teesside","Outside London","15","[c]","31990","26900"
"New entrant CS","2023","Attorney General's Departments","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Stoke-on-Trent","Outside London","10","[c]","36430","38760"
"New entrant CS","2023","Attorney General's Departments","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Swansea","Outside London","15","[c]","32910","38760"
"New entrant CS","2023","Attorney General's Departments","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Tyneside","Outside London","40","[c]","26880","22870"
"New entrant CS","2023","Attorney General's Departments","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
