"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Knowledge and Information Management","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Knowledge and Information Management","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","310","[c]","25550","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","430","[c]","26510","24070"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Cheshire","265","[c]","26300","24070"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Cornwall and Isles of Scilly","35","[c]","22530","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Cumbria","70","[c]","25860","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","615","[c]","24810","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Devon","255","[c]","26070","24070"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Dorset and Somerset","225","[c]","25100","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","East Anglia","760","[c]","25730","24070"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","East Wales","500","[c]","25430","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","East Yorkshire and Northern Lincolnshire","375","[c]","26200","28880"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Essex","250","[c]","24460","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","430","[c]","24710","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Greater Manchester","635","[c]","24640","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Hampshire and Isle of Wight","370","[c]","25090","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","240","[c]","25260","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Inner London - East","420","[c]","29090","27640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Inner London - West","460","[c]","30760","29660"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Kent","500","[c]","26400","24570"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Lancashire","545","[c]","25460","24070"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","615","[c]","24200","23230"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Lincolnshire","235","[c]","25800","24070"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Merseyside","295","[c]","23720","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","North Yorkshire","75","[c]","22500","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Northumberland, and Tyne and Wear","145","[c]","22910","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Outer London - East and North East","215","[c]","29120","27640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Outer London - South","115","[c]","27200","26760"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Outer London - West and North West","245","[c]","30290","32110"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","480","[c]","26210","24070"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","South Yorkshire","290","[c]","24870","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Surrey, East and West Sussex","490","[c]","27100","26630"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Tees Valley and Durham","645","[c]","26600","28880"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","Unknown","65","[c]","25580","24070"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","West Central Scotland","40","[c]","23880","21780"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","West Midlands","810","[c]","23080","21780"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","West Wales and The Valleys","240","[c]","23740","23640"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","West Yorkshire","795","[c]","25510","24070"
"New entrant CS","2023","No function","Ministry of Justice","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Inner London - West","80","[c]","37030","35410"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","West Yorkshire","25","[c]","32910","31270"
"New entrant CS","2023","No function","Ministry of Justice","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","30910","28480"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Lancashire","10","[c]","29190","28480"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
