"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Cheshire East","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Cheshire East","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Cheshire East","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2023","Unknown","Cheshire East","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","Cheshire East","Unknown","Unknown","10","5","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","EO","EO","10","5","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","Unknown","Unknown","15","10","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","AA/AO","AA","35","30","22990","23230"
"In post","2023","Unknown","Chorley and West Lancashire","AA/AO","AO","110","110","29790","29890"
"In post","2023","Unknown","Chorley and West Lancashire","EO","EO","45","45","34910","35710"
"In post","2023","Unknown","Chorley and West Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","City of Edinburgh","AA/AO","AA","330","320","23930","23340"
"In post","2023","Unknown","City of Edinburgh","AA/AO","AO","930","885","25480","25060"
"In post","2023","Unknown","City of Edinburgh","EO","EO","1050","1000","31840","31940"
"In post","2023","Unknown","City of Edinburgh","G6/G7","G6","265","260","76380","79110"
"In post","2023","Unknown","City of Edinburgh","G6/G7","G7","630","605","59270","57970"
"In post","2023","Unknown","City of Edinburgh","SCS level","SCS level","70","65","93970","85200"
"In post","2023","Unknown","City of Edinburgh","SEO/HEO","HEO","950","915","36730","35220"
"In post","2023","Unknown","City of Edinburgh","SEO/HEO","SEO","810","770","46470","46640"
"In post","2023","Unknown","Clackmannanshire and Fife","AA/AO","AA","45","40","23350","22920"
"In post","2023","Unknown","Clackmannanshire and Fife","AA/AO","AO","155","145","26980","25060"
"In post","2023","Unknown","Clackmannanshire and Fife","EO","EO","225","210","34870","37060"
"In post","2023","Unknown","Clackmannanshire and Fife","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","SEO/HEO","HEO","40","35","39030","39360"
"In post","2023","Unknown","Clackmannanshire and Fife","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","AA/AO","AO","15","10","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","EO","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","Unknown","Unknown","10","5","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","AA/AO","AA","30","30","20600","19850"
"In post","2023","Unknown","Cornwall and Isles of Scilly","AA/AO","AO","65","60","22330","22220"
"In post","2023","Unknown","Cornwall and Isles of Scilly","EO","EO","40","40","27450","27140"
"In post","2023","Unknown","Cornwall and Isles of Scilly","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","AA/AO","AO","25","25","[c]","[c]"
"In post","2023","Unknown","Coventry","EO","EO","115","110","28620","26940"
"In post","2023","Unknown","Coventry","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Coventry","G6/G7","G7","60","60","52680","51360"
"In post","2023","Unknown","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","SEO/HEO","HEO","95","95","31810","30330"
"In post","2023","Unknown","Coventry","SEO/HEO","SEO","90","90","38250","37590"
"In post","2023","Unknown","Coventry","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","Unknown","Croydon","AA/AO","AA","15","15","[c]","[c]"
"In post","2023","Unknown","Croydon","AA/AO","AO","560","535","26540","26400"
"In post","2023","Unknown","Croydon","EO","EO","790","770","30680","29890"
"In post","2023","Unknown","Croydon","G6/G7","G6","95","95","74910","74260"
"In post","2023","Unknown","Croydon","G6/G7","G7","245","240","62340","61750"
"In post","2023","Unknown","Croydon","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Unknown","Croydon","SEO/HEO","HEO","570","560","37720","36920"
"In post","2023","Unknown","Croydon","SEO/HEO","SEO","275","270","44970","44170"
"In post","2023","Unknown","Croydon","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Darlington","AA/AO","AO","20","20","[c]","[c]"
"In post","2023","Unknown","Darlington","EO","EO","85","85","25950","25900"
"In post","2023","Unknown","Darlington","G6/G7","G6","15","15","[c]","[c]"
"In post","2023","Unknown","Darlington","G6/G7","G7","55","55","51930","51360"
"In post","2023","Unknown","Darlington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","SEO/HEO","HEO","90","90","31640","31120"
"In post","2023","Unknown","Darlington","SEO/HEO","SEO","75","75","38730","37760"
"In post","2023","Unknown","Darlington","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Derby","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derby","AA/AO","AO","40","40","28570","23780"
"In post","2023","Unknown","Derby","EO","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Derby","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derby","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derby","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derby","Unknown","Unknown","40","35","27090","26840"
"In post","2023","Unknown","Derry City and Strabane","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","AA/AO","AA","105","100","22310","19770"
"In post","2023","Unknown","Devon CC","AA/AO","AO","175","170","25470","23430"
"In post","2023","Unknown","Devon CC","EO","EO","85","75","29360","27470"
"In post","2023","Unknown","Devon CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Devon CC","G6/G7","G7","25","20","[c]","[c]"
"In post","2023","Unknown","Devon CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","SEO/HEO","HEO","60","55","34670","33600"
"In post","2023","Unknown","Devon CC","SEO/HEO","SEO","40","35","41640","38940"
"In post","2023","Unknown","Devon CC","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Dorset","AA/AO","AA","30","30","22920","23230"
"In post","2023","Unknown","Dorset","AA/AO","AO","130","125","25610","23390"
"In post","2023","Unknown","Dorset","EO","EO","75","70","28650","28080"
"In post","2023","Unknown","Dorset","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Dorset","G6/G7","G7","20","20","[c]","[c]"
"In post","2023","Unknown","Dorset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset","SEO/HEO","HEO","40","40","34080","33200"
"In post","2023","Unknown","Dorset","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","Dorset","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Dudley","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","AA/AO","AO","40","35","22610","21690"
"In post","2023","Unknown","Dudley","EO","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Dudley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","AA/AO","AA","25","20","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","AA/AO","AO","60","60","27110","28490"
"In post","2023","Unknown","Dumfries and Galloway","EO","EO","80","70","34990","37060"
"In post","2023","Unknown","Dumfries and Galloway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Durham","AA/AO","AA","55","50","22560","23230"
"In post","2023","Unknown","Durham","AA/AO","AO","710","660","24760","22520"
"In post","2023","Unknown","Durham","EO","EO","195","185","27680","28080"
"In post","2023","Unknown","Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Durham","G6/G7","G7","20","20","[c]","[c]"
"In post","2023","Unknown","Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Durham","SEO/HEO","HEO","45","45","33250","32340"
"In post","2023","Unknown","Durham","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2023","Unknown","Durham","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Ealing","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","EO","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Ealing","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","AA","30","25","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","AO","45","45","23390","21090"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","EO","EO","45","45","29590","29100"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","East Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Cumbria","AA/AO","AO","55","55","24230","22150"
"In post","2023","Unknown","East Cumbria","EO","EO","25","25","[c]","[c]"
"In post","2023","Unknown","East Cumbria","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","East Cumbria","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","East Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Cumbria","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","East Cumbria","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","East Cumbria","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","East Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Derbyshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AA","120","115","22440","21380"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AO","435","425","30950","27480"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","EO","215","210","35060","37060"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","50","50","41150","40400"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","East Kent","AA/AO","AA","15","15","[c]","[c]"
"In post","2023","Unknown","East Kent","AA/AO","AO","330","325","22660","22400"
"In post","2023","Unknown","East Kent","EO","EO","700","675","27010","25880"
"In post","2023","Unknown","East Kent","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","East Kent","G6/G7","G7","20","20","[c]","[c]"
"In post","2023","Unknown","East Kent","SEO/HEO","HEO","65","60","34440","32260"
"In post","2023","Unknown","East Kent","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Unknown","East Kent","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","East Lancashire","EO","EO","15","10","[c]","[c]"
"In post","2023","Unknown","East Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","EO","EO","10","10","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","AA/AO","AO","25","20","[c]","[c]"
"In post","2023","Unknown","East Merseyside","EO","EO","15","15","[c]","[c]"
"In post","2023","Unknown","East Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","East Merseyside","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Unknown","East Merseyside","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Unknown","Unknown","35","30","28820","26840"
"In post","2023","Unknown","East Riding of Yorkshire","AA/AO","AA","30","30","23230","23230"
"In post","2023","Unknown","East Riding of Yorkshire","AA/AO","AO","105","100","29520","28880"
"In post","2023","Unknown","East Riding of Yorkshire","EO","EO","65","65","28070","27470"
"In post","2023","Unknown","East Riding of Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Riding of Yorkshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","East Riding of Yorkshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","East Riding of Yorkshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","East Riding of Yorkshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","East Surrey","AA/AO","AA","20","20","[c]","[c]"
"In post","2023","Unknown","East Surrey","AA/AO","AO","50","50","34510","35240"
