"Status","Year","Disability","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Wales and The Valleys","Gwynedd","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Wales and The Valleys","South West Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Wales and The Valleys","Swansea","40","[c]","26230","28160"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Yorkshire","Bradford","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Yorkshire","Calderdale and Kirklees","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Yorkshire","Leeds","140","[c]","26180","28480"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Yorkshire","Wakefield","100","[c]","26850","28880"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","215","[c]","24680","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","95","[c]","24200","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","55","[c]","26900","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","155","[c]","27680","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","100","[c]","22670","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","125","[c]","34760","31980"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","165","[c]","24450","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","55","[c]","24280","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Sunderland","40","[c]","22520","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","215","[c]","26100","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","55","[c]","31230","26920"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","65","[c]","39520","34400"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","125","[c]","22900","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","60","[c]","23000","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","115","[c]","24490","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","55","[c]","23150","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","90","[c]","27720","22520"
"New entrant CS","2023","Unknown","HM Treasury (excl. agencies)","East Anglia","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Treasury (excl. agencies)","Inner London - West","Westminster","45","[c]","32430","28500"
"New entrant CS","2023","Unknown","HM Treasury (excl. agencies)","Tees Valley and Durham","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Merseyside","Sefton","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","North Yorkshire","York","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Bedfordshire and Hertfordshire","Bedford","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Bedfordshire and Hertfordshire","Luton","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Devon","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Dorset and Somerset","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","East Anglia","Peterborough","135","[c]","23050","22400"
"New entrant CS","2023","Unknown","Home Office","East Anglia","Suffolk CC","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","East Wales","Cardiff and Vale of Glamorgan","120","[c]","26150","25750"
"New entrant CS","2023","Unknown","Home Office","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","East Wales","Monmouthshire and Newport","40","[c]","22480","22400"
"New entrant CS","2023","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Eastern Scotland","City of Edinburgh","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Essex","Essex Haven Gateway","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Essex","Thurrock","55","[c]","23250","22400"
"New entrant CS","2023","Unknown","Home Office","Essex","West Essex","40","[c]","27760","25880"
"New entrant CS","2023","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","60","[c]","25730","25750"
"New entrant CS","2023","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Greater Manchester","Greater Manchester South West","275","[c]","28390","25750"
"New entrant CS","2023","Unknown","Home Office","Greater Manchester","Manchester","70","[c]","27760","25750"
"New entrant CS","2023","Unknown","Home Office","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Hampshire and Isle of Wight","Portsmouth","60","[c]","26890","25880"
"New entrant CS","2023","Unknown","Home Office","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Hampshire and Isle of Wight","Southampton","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Inner London - East","Hackney and Newham","90","[c]","27710","26400"
"New entrant CS","2023","Unknown","Home Office","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Inner London - West","Camden and City of London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Inner London - West","Westminster","340","[c]","35300","29750"
"New entrant CS","2023","Unknown","Home Office","Kent","East Kent","520","[c]","24910","25750"
"New entrant CS","2023","Unknown","Home Office","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","35","[c]","26010","25750"
"New entrant CS","2023","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Merseyside","Liverpool","1250","[c]","23860","22400"
"New entrant CS","2023","Unknown","Home Office","Merseyside","Sefton","465","[c]","23430","22400"
"New entrant CS","2023","Unknown","Home Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Northern Ireland","Antrim and Newtownabbey","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Northern Ireland","Belfast","135","[c]","22780","22400"
"New entrant CS","2023","Unknown","Home Office","Northern Ireland","Lisburn and Castlereagh","75","[c]","25850","25750"
"New entrant CS","2023","Unknown","Home Office","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Northumberland, and Tyne and Wear","Tyneside","130","[c]","26160","25750"
"New entrant CS","2023","Unknown","Home Office","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Outer London - South","Croydon","765","[c]","30850","29750"
"New entrant CS","2023","Unknown","Home Office","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Outer London - West and North West","Harrow and Hillingdon","400","[c]","29330","29750"
