"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Outside London","AO","45","[c]","22370","22220"
"New entrant CS","2023","White","Commercial","Outside London","EO","60","[c]","26690","27080"
"New entrant CS","2023","White","Commercial","Outside London","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Outside London","G7","50","[c]","63910","65500"
"New entrant CS","2023","White","Commercial","Outside London","HEO","110","[c]","32640","32500"
"New entrant CS","2023","White","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Outside London","SEO","65","[c]","40430","39860"
"New entrant CS","2023","White","Commercial","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","London","HEO","45","[c]","36270","36330"
"New entrant CS","2023","White","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","London","SEO","40","[c]","43600","43320"
"New entrant CS","2023","White","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Outside London","EO","40","[c]","26210","26780"
"New entrant CS","2023","White","Communications","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Outside London","HEO","70","[c]","32460","31640"
"New entrant CS","2023","White","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Outside London","SEO","55","[c]","40870","41190"
"New entrant CS","2023","White","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Outside London","AO","150","[c]","23020","21690"
"New entrant CS","2023","White","Counter Fraud","Outside London","EO","105","[c]","27840","27890"
"New entrant CS","2023","White","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Outside London","HEO","40","[c]","34380","34170"
"New entrant CS","2023","White","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","London","EO","30","[c]","29620","29830"
"New entrant CS","2023","White","Digital, Data and Technology","London","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","London","G7","60","[c]","57680","56430"
"New entrant CS","2023","White","Digital, Data and Technology","London","HEO","65","[c]","34620","35010"
"New entrant CS","2023","White","Digital, Data and Technology","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","London","SEO","40","[c]","43930","43070"
"New entrant CS","2023","White","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","AO","45","[c]","22250","22020"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","EO","275","[c]","27390","27650"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","G6","50","[c]","67900","66000"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","G7","250","[c]","54140","52620"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","HEO","295","[c]","33100","33830"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","SEO","295","[c]","40520","39780"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","London","HEO","70","[c]","34830","35010"
"New entrant CS","2023","White","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","Outside London","HEO","45","[c]","33120","32460"
"New entrant CS","2023","White","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Outside London","AO","105","[c]","22010","22450"
"New entrant CS","2023","White","Finance","Outside London","EO","65","[c]","26770","27080"
"New entrant CS","2023","White","Finance","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Outside London","G7","30","[c]","52620","51770"
"New entrant CS","2023","White","Finance","Outside London","HEO","70","[c]","33270","33830"
"New entrant CS","2023","White","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Outside London","SEO","60","[c]","41500","41500"
"New entrant CS","2023","White","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Outside London","AO","160","[c]","22150","22150"
"New entrant CS","2023","White","Human Resources","Outside London","EO","175","[c]","27230","27080"
"New entrant CS","2023","White","Human Resources","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Outside London","G7","55","[c]","52920","52600"
"New entrant CS","2023","White","Human Resources","Outside London","HEO","130","[c]","33090","33370"
"New entrant CS","2023","White","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Outside London","SEO","90","[c]","41330","40680"
"New entrant CS","2023","White","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","Outside London","G7","95","[c]","76080","77470"
"New entrant CS","2023","White","Inspector of Education and Training","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","Outside London","SEO","100","[c]","49790","47750"
"New entrant CS","2023","White","Intelligence Analysis","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","Outside London","EO","45","[c]","26710","25880"
"New entrant CS","2023","White","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Outside London","HEO","5","[c]","[c]","[c]"
