"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Counter Fraud","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Operational Delivery","Heterosexual / straight","50","[c]","23720","22520"
"New entrant CS","2023","Black","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","170","[c]","39590","37680"
"New entrant CS","2023","Black","Digital, Data & Technology","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
