"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Met Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","Devon","175","[c]","30380","26650"
"New entrant CS","2023","White","Met Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Met Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","120","[c]","32680","29080"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","30","[c]","27530","22220"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Devon","90","[c]","28230","27080"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Dorset and Somerset","55","[c]","26350","24650"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","East Anglia","115","[c]","28660","27080"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","East Wales","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Eastern Scotland","35","[c]","29420","27140"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","245","[c]","32190","27500"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","275","[c]","31200","27140"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Highlands and Islands","40","[c]","25880","22220"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Inner London - West","120","[c]","40980","37850"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Lancashire","50","[c]","25910","22220"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Lincolnshire","45","[c]","27510","27070"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","North Yorkshire","60","[c]","30920","27140"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Northern Ireland","30","[c]","28370","24610"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","105","[c]","31700","27500"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","West Central Scotland","75","[c]","28190","25350"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence (excl. agencies)","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","East Wales","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Greater Manchester","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Inner London - East","50","[c]","38490","35410"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Inner London - West","95","[c]","38390","35410"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","South Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice (excl. agencies)","West Yorkshire","45","[c]","35100","31270"
"New entrant CS","2023","White","National Crime Agency","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Cheshire","105","[c]","35670","34670"
"New entrant CS","2023","White","National Crime Agency","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Essex","5","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","39030","36040"
"New entrant CS","2023","White","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Inner London - East","85","[c]","42810","39180"
"New entrant CS","2023","White","National Crime Agency","Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Northern Ireland","20","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","West Midlands","35","[c]","37300","36040"
"New entrant CS","2023","White","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Crime Agency","West Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","National Infrastructure Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Infrastructure Commission","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Records of Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","White","National Records of Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Savings and Investments","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2023","White","National Savings and Investments","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Savings and Investments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","National Savings and Investments","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Office for Budget Responsibility","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
