"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","AO","Heterosexual / straight","195","[c]","22080","20830"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","AO","Unknown","190","[c]","21770","20750"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","EO","Heterosexual / straight","55","[c]","26960","26400"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","G7","Heterosexual / straight","40","[c]","56100","55000"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","HEO","Heterosexual / straight","200","[c]","33160","32500"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","HEO","Unknown","60","[c]","33650","32500"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","SEO","Heterosexual / straight","160","[c]","43150","43400"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","SEO","Unknown","50","[c]","42410","42050"
"New entrant CS","2023","Defence Equipment and Support","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","G7","Heterosexual / straight","30","[c]","49970","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","G7","Unknown","5","[c]","[c]","[c]"
