"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Shropshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Wolverhampton","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Wolverhampton","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Leeds","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Leicestershire CC and Rutland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Leicestershire CC and Rutland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Lincolnshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","North Northamptonshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Nottingham","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","Nottingham","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East Midlands (England)","South Nottinghamshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Cambridgeshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Hertfordshire CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Peterborough","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Bexley and Greenwich","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Bromley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Bromley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Ealing","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Enfield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Enfield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Lewisham and Southwark","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Westminster","Female","95","[c]","37520","35400"
"New entrant CS","2023","Department for Transport","London","Westminster","Male","100","[c]","39040","35400"
"New entrant CS","2023","Department for Transport","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","North East (England)","Darlington","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","North East (England)","Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","North East (England)","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","North East (England)","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","North East (England)","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
