"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Hampshire and Isle of Wight","North Hampshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","20","[c]","40220","40590"
"New entrant CS","2023","Hampshire and Isle of Wight","North Hampshire","Unknown","20","[c]","22840","23640"
"New entrant CS","2023","Hampshire and Isle of Wight","Portsmouth","AA/AO","235","[c]","23120","22520"
"New entrant CS","2023","Hampshire and Isle of Wight","Portsmouth","EO","115","[c]","27230","27080"
"New entrant CS","2023","Hampshire and Isle of Wight","Portsmouth","G6/G7","20","[c]","61180","60740"
"New entrant CS","2023","Hampshire and Isle of Wight","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","75","[c]","36540","33990"
"New entrant CS","2023","Hampshire and Isle of Wight","Portsmouth","Unknown","30","[c]","22690","23640"
"New entrant CS","2023","Hampshire and Isle of Wight","South Hampshire","AA/AO","395","[c]","21690","21200"
"New entrant CS","2023","Hampshire and Isle of Wight","South Hampshire","EO","75","[c]","26350","26000"
"New entrant CS","2023","Hampshire and Isle of Wight","South Hampshire","G6/G7","30","[c]","57260","53240"
"New entrant CS","2023","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","160","[c]","35210","33830"
"New entrant CS","2023","Hampshire and Isle of Wight","South Hampshire","Unknown","45","[c]","20880","19090"
"New entrant CS","2023","Hampshire and Isle of Wight","Southampton","AA/AO","35","[c]","22150","22400"
"New entrant CS","2023","Hampshire and Isle of Wight","Southampton","EO","15","[c]","27010","26780"
"New entrant CS","2023","Hampshire and Isle of Wight","Southampton","G6/G7","10","[c]","60830","60650"
"New entrant CS","2023","Hampshire and Isle of Wight","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","Southampton","SEO/HEO","30","[c]","36720","38560"
"New entrant CS","2023","Hampshire and Isle of Wight","Southampton","Unknown","30","[c]","22060","23640"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","40","[c]","21740","22220"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","30","[c]","22700","22400"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","15","[c]","26940","26780"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","35","[c]","23240","23640"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","195","[c]","25140","23230"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","25","[c]","27240","28120"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","10","[c]","56180","52840"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","15","[c]","34300","33200"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","30","[c]","23800","23640"
"New entrant CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","90","[c]","22560","22180"
"New entrant CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","25","[c]","27980","27080"
"New entrant CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","20","[c]","36170","34170"
"New entrant CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Na h-Eileanan Siar","AA/AO","20","[c]","21800","21690"
"New entrant CS","2023","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Na h-Eileanan Siar","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Orkney Islands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Hackney and Newham","AA/AO","195","[c]","26640","26920"
"New entrant CS","2023","Inner London - East","Hackney and Newham","EO","95","[c]","31380","31980"
"New entrant CS","2023","Inner London - East","Hackney and Newham","G6/G7","35","[c]","60430","59180"
"New entrant CS","2023","Inner London - East","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Hackney and Newham","SEO/HEO","110","[c]","39600","39110"
"New entrant CS","2023","Inner London - East","Hackney and Newham","Unknown","25","[c]","26170","27640"
"New entrant CS","2023","Inner London - East","Haringey and Islington","AA/AO","120","[c]","31980","33800"
"New entrant CS","2023","Inner London - East","Haringey and Islington","EO","10","[c]","29310","29660"
"New entrant CS","2023","Inner London - East","Haringey and Islington","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Haringey and Islington","SEO/HEO","10","[c]","37790","37280"
"New entrant CS","2023","Inner London - East","Haringey and Islington","Unknown","35","[c]","26380","27640"
"New entrant CS","2023","Inner London - East","Lambeth","AA/AO","70","[c]","31800","33800"
"New entrant CS","2023","Inner London - East","Lambeth","EO","80","[c]","35260","34340"
"New entrant CS","2023","Inner London - East","Lambeth","G6/G7","20","[c]","67670","68330"
"New entrant CS","2023","Inner London - East","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Lambeth","SEO/HEO","35","[c]","46680","46000"
"New entrant CS","2023","Inner London - East","Lambeth","Unknown","25","[c]","27640","27640"
"New entrant CS","2023","Inner London - East","Lewisham and Southwark","AA/AO","30","[c]","30260","34390"
"New entrant CS","2023","Inner London - East","Lewisham and Southwark","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Lewisham and Southwark","G6/G7","10","[c]","61570","60050"
"New entrant CS","2023","Inner London - East","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Lewisham and Southwark","Unknown","95","[c]","26240","27640"
"New entrant CS","2023","Inner London - East","Tower Hamlets","AA/AO","85","[c]","22730","23200"
"New entrant CS","2023","Inner London - East","Tower Hamlets","EO","200","[c]","28190","27840"
"New entrant CS","2023","Inner London - East","Tower Hamlets","G6/G7","235","[c]","61120","56500"
"New entrant CS","2023","Inner London - East","Tower Hamlets","SCS level","30","[c]","103490","98500"
"New entrant CS","2023","Inner London - East","Tower Hamlets","SEO/HEO","350","[c]","37710","35650"
"New entrant CS","2023","Inner London - East","Tower Hamlets","Unknown","15","[c]","25540","27640"
"New entrant CS","2023","Inner London - West","Camden and City of London","AA/AO","55","[c]","24990","25480"
"New entrant CS","2023","Inner London - West","Camden and City of London","EO","35","[c]","29970","29750"
"New entrant CS","2023","Inner London - West","Camden and City of London","G6/G7","20","[c]","77530","73000"
"New entrant CS","2023","Inner London - West","Camden and City of London","SEO/HEO","40","[c]","38160","36180"
"New entrant CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","85","[c]","31890","33800"
"New entrant CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","15","[c]","26020","27640"
"New entrant CS","2023","Inner London - West","Wandsworth","AA/AO","135","[c]","31750","33800"
"New entrant CS","2023","Inner London - West","Wandsworth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Wandsworth","SEO/HEO","10","[c]","40680","40880"
"New entrant CS","2023","Inner London - West","Wandsworth","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Westminster","AA/AO","525","[c]","24200","25280"
"New entrant CS","2023","Inner London - West","Westminster","EO","1105","[c]","28460","28810"
"New entrant CS","2023","Inner London - West","Westminster","G6/G7","645","[c]","59390","55720"
"New entrant CS","2023","Inner London - West","Westminster","SCS level","95","[c]","105340","95000"
"New entrant CS","2023","Inner London - West","Westminster","SEO/HEO","2395","[c]","36450","35410"
"New entrant CS","2023","Inner London - West","Westminster","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Kent","East Kent","AA/AO","345","[c]","23210","22400"
"New entrant CS","2023","Kent","East Kent","EO","335","[c]","26680","25750"
"New entrant CS","2023","Kent","East Kent","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Kent","East Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","East Kent","SEO/HEO","25","[c]","36060","34400"
"New entrant CS","2023","Kent","East Kent","Unknown","45","[c]","23040","23640"
"New entrant CS","2023","Kent","Kent Thames Gateway","AA/AO","135","[c]","27530","30160"
"New entrant CS","2023","Kent","Kent Thames Gateway","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Kent Thames Gateway","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Kent Thames Gateway","Unknown","20","[c]","22280","23640"
"New entrant CS","2023","Kent","Medway","AA/AO","145","[c]","27910","29540"
"New entrant CS","2023","Kent","Medway","EO","10","[c]","32410","29850"
"New entrant CS","2023","Kent","Medway","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Medway","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Medway","Unknown","20","[c]","22180","23640"
"New entrant CS","2023","Kent","Mid Kent","AA/AO","90","[c]","26690","28880"
"New entrant CS","2023","Kent","Mid Kent","EO","15","[c]","28790","29150"
"New entrant CS","2023","Kent","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Mid Kent","SEO/HEO","10","[c]","39120","39670"
"New entrant CS","2023","Kent","Mid Kent","Unknown","40","[c]","23440","23640"
"New entrant CS","2023","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","West Kent","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Blackburn with Darwen","AA/AO","15","[c]","23170","21690"
"New entrant CS","2023","Lancashire","Blackburn with Darwen","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Blackburn with Darwen","Unknown","35","[c]","22600","23640"
"New entrant CS","2023","Lancashire","Blackpool","AA/AO","80","[c]","21640","21690"
"New entrant CS","2023","Lancashire","Blackpool","EO","70","[c]","27900","28120"
"New entrant CS","2023","Lancashire","Blackpool","G6/G7","20","[c]","56460","55280"
"New entrant CS","2023","Lancashire","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Blackpool","SEO/HEO","40","[c]","36590","34220"
"New entrant CS","2023","Lancashire","Blackpool","Unknown","20","[c]","22610","23640"
"New entrant CS","2023","Lancashire","Chorley and West Lancashire","AA/AO","200","[c]","27160","28880"
"New entrant CS","2023","Lancashire","Chorley and West Lancashire","EO","15","[c]","30400","28480"
"New entrant CS","2023","Lancashire","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Chorley and West Lancashire","SEO/HEO","10","[c]","37380","30960"
"New entrant CS","2023","Lancashire","Chorley and West Lancashire","Unknown","20","[c]","23700","23640"
"New entrant CS","2023","Lancashire","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","East Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","East Lancashire","Unknown","30","[c]","22390","23640"
"New entrant CS","2023","Lancashire","Lancaster and Wyre","AA/AO","150","[c]","24360","22220"
"New entrant CS","2023","Lancashire","Lancaster and Wyre","EO","15","[c]","26980","27080"
"New entrant CS","2023","Lancashire","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Lancaster and Wyre","SEO/HEO","15","[c]","34260","33830"
"New entrant CS","2023","Lancashire","Lancaster and Wyre","Unknown","20","[c]","22570","23640"
"New entrant CS","2023","Lancashire","Mid Lancashire","AA/AO","275","[c]","23080","21690"
"New entrant CS","2023","Lancashire","Mid Lancashire","EO","25","[c]","26930","27570"
"New entrant CS","2023","Lancashire","Mid Lancashire","G6/G7","15","[c]","55580","49400"
"New entrant CS","2023","Lancashire","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Mid Lancashire","SEO/HEO","40","[c]","37540","37300"
"New entrant CS","2023","Lancashire","Mid Lancashire","Unknown","40","[c]","23030","23640"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Leicester","AA/AO","140","[c]","24020","22210"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Leicester","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Leicester","SEO/HEO","10","[c]","[c]","[c]"
