"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department of Health and Social Care","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","Sefton","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Causeway Coast and Glens","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Mid Ulster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Mid and East Antrim","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Mid and East Antrim","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Newry, Mourne and Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Glasgow City","EO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Glasgow City","G6/G7","10","10","56440","51670"
"In post","2023","Department of Health and Social Care","Scotland","Glasgow City","SEO/HEO","10","10","34190","35610"
"In post","2023","Department of Health and Social Care","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Berkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Berkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Brighton and Hove","G6/G7","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Central Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Kent","G6/G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Surrey","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Sussex CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Kent Thames Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Mid Kent","G6/G7","10","10","58200","55590"
"In post","2023","Department of Health and Social Care","South East (England)","Mid Kent","SCS level","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Mid Kent","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Oxfordshire CC","AA/AO","40","25","22530","22820"
"In post","2023","Department of Health and Social Care","South East (England)","Oxfordshire CC","EO","25","25","27390","26830"
"In post","2023","Department of Health and Social Care","South East (England)","Oxfordshire CC","G6/G7","125","115","59440","56030"
"In post","2023","Department of Health and Social Care","South East (England)","Oxfordshire CC","SCS level","15","15","110270","108800"
"In post","2023","Department of Health and Social Care","South East (England)","Oxfordshire CC","SEO/HEO","110","105","37980","39350"
"In post","2023","Department of Health and Social Care","South East (England)","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
