"Status","Year","Age","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
