"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","AA/AO","Heterosexual / straight","205","[c]","23640","22180"
"New entrant CS","2023","South West (England)","Devon CC","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","AA/AO","Unknown","105","[c]","25840","27500"
"New entrant CS","2023","South West (England)","Devon CC","EO","Heterosexual / straight","55","[c]","26360","26650"
"New entrant CS","2023","South West (England)","Devon CC","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","G6/G7","Heterosexual / straight","35","[c]","51420","49050"
"New entrant CS","2023","South West (England)","Devon CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","SEO/HEO","Heterosexual / straight","80","[c]","34730","33430"
"New entrant CS","2023","South West (England)","Devon CC","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon CC","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","AA/AO","Heterosexual / straight","90","[c]","25250","24070"
"New entrant CS","2023","South West (England)","Dorset","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","AA/AO","Unknown","65","[c]","25320","23390"
"New entrant CS","2023","South West (England)","Dorset","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Gloucestershire CC","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","AA/AO","Heterosexual / straight","55","[c]","23090","22520"
"New entrant CS","2023","South West (England)","Plymouth","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","AA/AO","Unknown","90","[c]","24330","23390"
"New entrant CS","2023","South West (England)","Plymouth","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Plymouth","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","AA/AO","Heterosexual / straight","50","[c]","21580","21690"
"New entrant CS","2023","South West (England)","Somerset CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","AA/AO","Unknown","50","[c]","22610","21690"
"New entrant CS","2023","South West (England)","Somerset CC","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","SEO/HEO","Heterosexual / straight","50","[c]","38480","37840"
"New entrant CS","2023","South West (England)","Somerset CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Somerset CC","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Swindon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Torbay","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","AA/AO","Heterosexual / straight","160","[c]","23360","23230"
"New entrant CS","2023","South West (England)","Wiltshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","AA/AO","Unknown","125","[c]","22980","22220"
"New entrant CS","2023","South West (England)","Wiltshire","EO","Heterosexual / straight","85","[c]","25820","24630"
"New entrant CS","2023","South West (England)","Wiltshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","EO","Unknown","65","[c]","26860","27080"
"New entrant CS","2023","South West (England)","Wiltshire","G6/G7","Heterosexual / straight","75","[c]","54300","50000"
"New entrant CS","2023","South West (England)","Wiltshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","G6/G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Wiltshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
