"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","UK Statistics Authority","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Education","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Education","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","London","45","[c]","38230","39150"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","North West (England)","45","[c]","28420","21690"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department for Work and Pensions","Yorkshire and The Humber","45","[c]","30030","28120"
"New entrant CS","2023","Declared non-disabled","Unknown","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Ministry of Defence","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Scottish Government","Scotland","715","[c]","34120","29100"
"New entrant CS","2023","Declared non-disabled","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Welsh Government","Wales","220","[c]","35290","32460"
"New entrant CS","2023","Declared non-disabled","Unknown","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","HM Treasury","London","10","[c]","[c]","[c]"
