"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Somerset CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Hampshire","AA/AO","150","[c]","21130","21200"
"Leaver CS","2023","Unknown","South Hampshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Hampshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Hampshire","SEO/HEO","35","[c]","35920","36840"
"Leaver CS","2023","Unknown","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Lanarkshire","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Lanarkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Lanarkshire","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Lanarkshire","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sunderland","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sunderland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","AA/AO","130","[c]","21040","21840"
"Leaver CS","2023","Unknown","Swansea","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tower Hamlets","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tower Hamlets","EO","40","[c]","28640","28110"
"Leaver CS","2023","Unknown","Tower Hamlets","G6/G7","65","[c]","62700","59560"
"Leaver CS","2023","Unknown","Tower Hamlets","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tower Hamlets","SEO/HEO","65","[c]","37840","37220"
"Leaver CS","2023","Unknown","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tyneside","AA/AO","150","[c]","21460","21690"
"Leaver CS","2023","Unknown","Tyneside","EO","65","[c]","26750","25970"
"Leaver CS","2023","Unknown","Tyneside","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tyneside","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tyneside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","215","[c]","36830","33920"
"Leaver CS","2023","Unknown","Wakefield","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wakefield","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wakefield","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warwickshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warwickshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Cumbria","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Northamptonshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (North East)","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (North East)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (North East)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Westminster","AA/AO","205","[c]","23600","24480"
"Leaver CS","2023","Unknown","Westminster","EO","315","[c]","26840","28310"
"Leaver CS","2023","Unknown","Westminster","G6/G7","630","[c]","61160","59290"
"Leaver CS","2023","Unknown","Westminster","SCS level","110","[c]","103160","94220"
"Leaver CS","2023","Unknown","Westminster","SEO/HEO","805","[c]","37220","36870"
"Leaver CS","2023","Unknown","Westminster","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wiltshire","AA/AO","70","[c]","21340","19430"
"Leaver CS","2023","Unknown","Wiltshire","EO","35","[c]","26210","23940"
"Leaver CS","2023","Unknown","Wiltshire","G6/G7","80","[c]","54100","49260"
"Leaver CS","2023","Unknown","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wiltshire","SEO/HEO","120","[c]","35260","33830"
"Leaver CS","2023","Unknown","Wiltshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wirral","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wirral","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Angus and Dundee City","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
