"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Leicester","Male","40","[c]","23920","23230"
"New entrant CS","2023","20-29","Leicestershire CC and Rutland","Female","50","[c]","23250","21780"
"New entrant CS","2023","20-29","Leicestershire CC and Rutland","Male","50","[c]","26690","25750"
"New entrant CS","2023","20-29","Lewisham and Southwark","Female","45","[c]","26300","27640"
"New entrant CS","2023","20-29","Lewisham and Southwark","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Lincolnshire CC","Female","75","[c]","24250","23230"
"New entrant CS","2023","20-29","Lincolnshire CC","Male","65","[c]","27020","28500"
"New entrant CS","2023","20-29","Lisburn and Castlereagh","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Lisburn and Castlereagh","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Liverpool","Female","460","[c]","23830","22400"
"New entrant CS","2023","20-29","Liverpool","Male","350","[c]","24440","22520"
"New entrant CS","2023","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Luton","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Luton","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Manchester","Female","275","[c]","26220","24780"
"New entrant CS","2023","20-29","Manchester","Male","170","[c]","29500","28840"
"New entrant CS","2023","20-29","Medway","Female","45","[c]","29020","30440"
"New entrant CS","2023","20-29","Medway","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Merton, Kingston upon Thames and Sutton","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Merton, Kingston upon Thames and Sutton","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mid Kent","Female","40","[c]","25490","24420"
"New entrant CS","2023","20-29","Mid Kent","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mid Lancashire","Female","55","[c]","24680","23390"
"New entrant CS","2023","20-29","Mid Lancashire","Male","65","[c]","23620","21690"
"New entrant CS","2023","20-29","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Milton Keynes","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Milton Keynes","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Monmouthshire and Newport","Female","140","[c]","25540","24070"
"New entrant CS","2023","20-29","Monmouthshire and Newport","Male","135","[c]","26890","24840"
"New entrant CS","2023","20-29","Na h-Eileanan Siar","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Hampshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Hampshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Lanarkshire","Female","55","[c]","24420","21690"
"New entrant CS","2023","20-29","North Lanarkshire","Male","30","[c]","22590","21690"
"New entrant CS","2023","20-29","North Northamptonshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Northamptonshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Nottinghamshire","Female","40","[c]","24910","23640"
"New entrant CS","2023","20-29","North Nottinghamshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Yorkshire CC","Female","35","[c]","24350","23640"
"New entrant CS","2023","20-29","North Yorkshire CC","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North and North East Lincolnshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North and West Norfolk","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North and West Norfolk","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northumberland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Norwich and East Norfolk","Female","50","[c]","23840","22290"
"New entrant CS","2023","20-29","Norwich and East Norfolk","Male","50","[c]","26150","28880"
"New entrant CS","2023","20-29","Nottingham","Female","270","[c]","24530","22520"
"New entrant CS","2023","20-29","Nottingham","Male","195","[c]","24270","22520"
"New entrant CS","2023","20-29","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Oxfordshire CC","Female","50","[c]","25750","24230"
"New entrant CS","2023","20-29","Oxfordshire CC","Male","45","[c]","26450","25000"
"New entrant CS","2023","20-29","Perth and Kinross, and Stirling","Female","30","[c]","25660","24710"
"New entrant CS","2023","20-29","Perth and Kinross, and Stirling","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Peterborough","Female","35","[c]","23290","22400"
"New entrant CS","2023","20-29","Peterborough","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Plymouth","Female","50","[c]","23790","23640"
"New entrant CS","2023","20-29","Plymouth","Male","40","[c]","25390","23640"
"New entrant CS","2023","20-29","Portsmouth","Female","85","[c]","25000","22520"
"New entrant CS","2023","20-29","Portsmouth","Male","85","[c]","25900","25880"
"New entrant CS","2023","20-29","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Redbridge and Waltham Forest","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Redbridge and Waltham Forest","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Sandwell","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Sandwell","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Borders","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Borders","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Sefton","Female","160","[c]","23640","22400"
"New entrant CS","2023","20-29","Sefton","Male","125","[c]","23680","22400"
"New entrant CS","2023","20-29","Sheffield","Female","295","[c]","25400","25090"
"New entrant CS","2023","20-29","Sheffield","Male","255","[c]","25940","25750"
"New entrant CS","2023","20-29","Shropshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Shropshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Solihull","Female","40","[c]","25280","25750"
"New entrant CS","2023","20-29","Solihull","Male","35","[c]","25030","25750"
"New entrant CS","2023","20-29","Somerset CC","Female","40","[c]","25230","22930"
"New entrant CS","2023","20-29","Somerset CC","Male","50","[c]","25190","22220"
"New entrant CS","2023","20-29","South Hampshire","Female","85","[c]","26260","23640"
"New entrant CS","2023","20-29","South Hampshire","Male","75","[c]","27540","26310"
"New entrant CS","2023","20-29","South Lanarkshire","Female","70","[c]","23000","22520"
"New entrant CS","2023","20-29","South Lanarkshire","Male","55","[c]","23690","22520"
"New entrant CS","2023","20-29","South Nottinghamshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South Nottinghamshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South Teesside","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South Teesside","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South West Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South West Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South and West Derbyshire","Female","35","[c]","26420","24330"
"New entrant CS","2023","20-29","South and West Derbyshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Southampton","Female","35","[c]","23250","22500"
"New entrant CS","2023","20-29","Southampton","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Staffordshire CC","Female","100","[c]","27180","27140"
"New entrant CS","2023","20-29","Staffordshire CC","Male","80","[c]","28750","28880"
"New entrant CS","2023","20-29","Stoke-on-Trent","Female","40","[c]","24660","22400"
"New entrant CS","2023","20-29","Stoke-on-Trent","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Suffolk CC","Female","95","[c]","25150","23230"
"New entrant CS","2023","20-29","Suffolk CC","Male","60","[c]","26220","25750"
"New entrant CS","2023","20-29","Sunderland","Female","55","[c]","22550","22520"
"New entrant CS","2023","20-29","Sunderland","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Swansea","Female","180","[c]","22360","22500"
"New entrant CS","2023","20-29","Swansea","Male","135","[c]","23650","22500"
"New entrant CS","2023","20-29","Swindon","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Telford and Wrekin","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Telford and Wrekin","Male","45","[c]","32660","29000"
"New entrant CS","2023","20-29","Thurrock","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Thurrock","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Torbay","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tower Hamlets","Female","225","[c]","32180","29660"
"New entrant CS","2023","20-29","Tower Hamlets","Male","200","[c]","32690","32980"
"New entrant CS","2023","20-29","Tyneside","Female","315","[c]","25270","22520"
"New entrant CS","2023","20-29","Tyneside","Male","300","[c]","26550","23640"
"New entrant CS","2023","20-29","Unknown","Female","40","[c]","26160","25480"
"New entrant CS","2023","20-29","Unknown","Male","115","[c]","23120","21780"
"New entrant CS","2023","20-29","Wakefield","Female","65","[c]","26300","28880"
"New entrant CS","2023","20-29","Wakefield","Male","40","[c]","27560","28880"
"New entrant CS","2023","20-29","Walsall","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Walsall","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wandsworth","Female","60","[c]","31830","33800"
"New entrant CS","2023","20-29","Wandsworth","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Warrington","Female","55","[c]","29260","28880"
"New entrant CS","2023","20-29","Warrington","Male","45","[c]","29590","28880"
"New entrant CS","2023","20-29","Warwickshire CC","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Warwickshire CC","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Cumbria","Female","35","[c]","23500","22150"
"New entrant CS","2023","20-29","West Cumbria","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Essex","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Essex","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Northamptonshire","Female","55","[c]","24070","22500"
"New entrant CS","2023","20-29","West Northamptonshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Surrey","Female","95","[c]","27310","25340"
"New entrant CS","2023","20-29","West Surrey","Male","50","[c]","26930","25340"
"New entrant CS","2023","20-29","West Sussex (North East)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Sussex (North East)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Sussex (South West)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Sussex (South West)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Westminster","Female","1660","[c]","32270","29660"
"New entrant CS","2023","20-29","Westminster","Male","1265","[c]","32660","31860"
"New entrant CS","2023","20-29","Wiltshire","Female","195","[c]","26550","24630"
"New entrant CS","2023","20-29","Wiltshire","Male","240","[c]","26880","27240"
"New entrant CS","2023","20-29","Wirral","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wirral","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wolverhampton","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wolverhampton","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Worcestershire CC","Female","50","[c]","25100","23640"
"New entrant CS","2023","20-29","Worcestershire CC","Male","40","[c]","27350","28880"
"New entrant CS","2023","20-29","York","Female","80","[c]","27310","27320"
"New entrant CS","2023","20-29","York","Male","60","[c]","27240","24920"
"New entrant CS","2023","30-39","Aberdeen City and Aberdeenshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Aberdeen City and Aberdeenshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Angus and Dundee City","Female","130","[c]","27490","29100"
"New entrant CS","2023","30-39","Angus and Dundee City","Male","100","[c]","28310","29100"
"New entrant CS","2023","30-39","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Antrim and Newtownabbey","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Barnet","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Barnet","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Barnsley, Doncaster and Rotherham","Female","35","[c]","26890","24200"
"New entrant CS","2023","30-39","Barnsley, Doncaster and Rotherham","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","180","[c]","31440","31530"
"New entrant CS","2023","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","175","[c]","35530","33830"
"New entrant CS","2023","30-39","Bedford","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bedford","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Belfast","Female","75","[c]","29050","22520"
"New entrant CS","2023","30-39","Belfast","Male","55","[c]","28060","22520"
"New entrant CS","2023","30-39","Berkshire","Female","35","[c]","30070","28730"
"New entrant CS","2023","30-39","Berkshire","Male","35","[c]","32770","31990"
"New entrant CS","2023","30-39","Bexley and Greenwich","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bexley and Greenwich","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Birmingham","Female","215","[c]","27630","23230"
"New entrant CS","2023","30-39","Birmingham","Male","180","[c]","29730","25570"
"New entrant CS","2023","30-39","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Blackburn with Darwen","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Blackpool","Female","35","[c]","28580","28120"
"New entrant CS","2023","30-39","Blackpool","Male","30","[c]","33220","28120"
"New entrant CS","2023","30-39","Bournemouth, Christchurch and Poole","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bournemouth, Christchurch and Poole","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bradford","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bradford","Male","20","[c]","[c]","[c]"
