"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","60","[c]","42470","38800"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","85","[c]","45860","40880"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","55","[c]","31020","28080"
"New entrant CS","2023","Unknown","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","120","[c]","38130","34400"
"New entrant CS","2023","Unknown","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","HM Revenue and Customs","Unknown","60","[c]","40260","34400"
"New entrant CS","2023","Unknown","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Home Office","Digital, Data and Technology","165","[c]","41490","37240"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Home Office","Other","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Home Office","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","190","[c]","35410","32500"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","40","[c]","27740","27080"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","60","[c]","41220","37680"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","60","[c]","34350","32890"
"New entrant CS","2023","Unknown","Finance","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Cabinet Office","Finance","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for Business, Energy and Industrial Strategy","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for Business, Energy and Industrial Strategy","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for Education","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department for Work and Pensions","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department of Health and Social Care","Finance","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","HM Revenue and Customs","Finance","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","HM Revenue and Customs","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Home Office","Finance","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Ministry of Defence","Finance","135","[c]","30350","27080"
"New entrant CS","2023","Unknown","Finance","Ministry of Justice","Finance","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","National Crime Agency","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Office of the Secretary of State for Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Scottish Government","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","70","[c]","22830","22150"
"New entrant CS","2023","Unknown","Grants Management","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Education","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for International Trade","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Transport","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Work and Pensions","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department of Health and Social Care","Human Resources","35","[c]","30860","27690"
"New entrant CS","2023","Unknown","Human Resources","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","HM Land Registry","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","HM Revenue and Customs","Human Resources","35","[c]","30920","27650"
"New entrant CS","2023","Unknown","Human Resources","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","HM Treasury","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Home Office","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Home Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Ministry of Defence","Human Resources","315","[c]","31520","27140"
"New entrant CS","2023","Unknown","Human Resources","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Ministry of Justice","Human Resources","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","National Crime Agency","Human Resources","30","[c]","36460","32540"
"New entrant CS","2023","Unknown","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Office of the Secretary of State for Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Scottish Government","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","UK Statistics Authority","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","HM Treasury","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Ministry of Defence","Internal Audit","10","[c]","[c]","[c]"
