"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Legal","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cardiff and Vale of Glamorgan","15","[c]","46210","35990"
"New entrant CS","2023","Medicine","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Central Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Essex Haven Gateway","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lincolnshire CC","10","[c]","44870","33710"
"New entrant CS","2023","Medicine","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North Hampshire","10","[c]","39180","35570"
"New entrant CS","2023","Medicine","North Yorkshire CC","15","[c]","41140","32930"
"New entrant CS","2023","Medicine","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Oxfordshire CC","15","[c]","50610","41190"
"New entrant CS","2023","Medicine","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Shropshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South Nottinghamshire","25","[c]","40230","40590"
"New entrant CS","2023","Medicine","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Tower Hamlets","15","[c]","60800","54090"
"New entrant CS","2023","Medicine","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Westminster","20","[c]","80390","88360"
"New entrant CS","2023","Medicine","Wiltshire","40","[c]","43570","33710"
"New entrant CS","2023","Medicine","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","80","[c]","27610","25710"
"New entrant CS","2023","Operational Delivery","Angus and Dundee City","40","[c]","25870","28120"
"New entrant CS","2023","Operational Delivery","Antrim and Newtownabbey","15","[c]","26810","25750"
"New entrant CS","2023","Operational Delivery","Ards and North Down","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Barking & Dagenham and Havering","30","[c]","30380","27640"
"New entrant CS","2023","Operational Delivery","Barnet","105","[c]","31660","27690"
"New entrant CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","250","[c]","25550","23640"
"New entrant CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","415","[c]","29820","26910"
"New entrant CS","2023","Operational Delivery","Bedford","155","[c]","26930","24070"
"New entrant CS","2023","Operational Delivery","Belfast","290","[c]","23810","22520"
"New entrant CS","2023","Operational Delivery","Berkshire","160","[c]","26130","23640"
"New entrant CS","2023","Operational Delivery","Bexley and Greenwich","175","[c]","30750","32110"
"New entrant CS","2023","Operational Delivery","Birmingham","1160","[c]","24330","22500"
"New entrant CS","2023","Operational Delivery","Blackburn with Darwen","45","[c]","23370","23640"
"New entrant CS","2023","Operational Delivery","Blackpool","155","[c]","24670","23640"
"New entrant CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","60","[c]","24150","23640"
"New entrant CS","2023","Operational Delivery","Bradford","275","[c]","22950","22520"
"New entrant CS","2023","Operational Delivery","Breckland and South Norfolk","80","[c]","27500","28880"
"New entrant CS","2023","Operational Delivery","Brent","15","[c]","28140","27640"
"New entrant CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","35","[c]","24530","23640"
"New entrant CS","2023","Operational Delivery","Brighton and Hove","50","[c]","24810","23640"
"New entrant CS","2023","Operational Delivery","Bristol, City of","330","[c]","25580","23230"
"New entrant CS","2023","Operational Delivery","Bromley","35","[c]","28470","27640"
"New entrant CS","2023","Operational Delivery","Buckinghamshire","135","[c]","27160","24220"
"New entrant CS","2023","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Calderdale and Kirklees","65","[c]","24290","23640"
"New entrant CS","2023","Operational Delivery","Cambridgeshire CC","225","[c]","26590","24430"
"New entrant CS","2023","Operational Delivery","Camden and City of London","85","[c]","29110","25480"
"New entrant CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","640","[c]","25050","22520"
"New entrant CS","2023","Operational Delivery","Central Bedfordshire","10","[c]","24380","22220"
"New entrant CS","2023","Operational Delivery","Central Hampshire","190","[c]","29290","30880"
"New entrant CS","2023","Operational Delivery","Central Valleys","140","[c]","26440","28120"
"New entrant CS","2023","Operational Delivery","Cheshire East","160","[c]","25850","23640"
"New entrant CS","2023","Operational Delivery","Cheshire West and Chester","40","[c]","25140","23640"
"New entrant CS","2023","Operational Delivery","Chorley and West Lancashire","225","[c]","27260","28880"
"New entrant CS","2023","Operational Delivery","City of Edinburgh","325","[c]","25670","23190"
"New entrant CS","2023","Operational Delivery","Clackmannanshire and Fife","40","[c]","25710","24710"
"New entrant CS","2023","Operational Delivery","Conwy and Denbighshire","25","[c]","23420","23640"
"New entrant CS","2023","Operational Delivery","Cornwall and Isles of Scilly","70","[c]","25230","23640"
"New entrant CS","2023","Operational Delivery","Coventry","125","[c]","28400","23640"
"New entrant CS","2023","Operational Delivery","Croydon","715","[c]","27820","26400"
"New entrant CS","2023","Operational Delivery","Darlington","80","[c]","30400","26780"
"New entrant CS","2023","Operational Delivery","Derby","100","[c]","23700","23640"
"New entrant CS","2023","Operational Delivery","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Devon CC","345","[c]","25610","23640"
"New entrant CS","2023","Operational Delivery","Dorset","190","[c]","26390","24070"
"New entrant CS","2023","Operational Delivery","Dudley","45","[c]","24170","21780"
"New entrant CS","2023","Operational Delivery","Dumfries and Galloway","20","[c]","26360","24710"
"New entrant CS","2023","Operational Delivery","Durham","810","[c]","25210","23230"
"New entrant CS","2023","Operational Delivery","Ealing","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","45","[c]","25050","23190"
"New entrant CS","2023","Operational Delivery","East Cumbria","100","[c]","23060","22150"
"New entrant CS","2023","Operational Delivery","East Derbyshire","10","[c]","27310","25680"
"New entrant CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","55","[c]","24930","24710"
"New entrant CS","2023","Operational Delivery","East Kent","630","[c]","24980","25750"
"New entrant CS","2023","Operational Delivery","East Lancashire","35","[c]","22970","23640"
"New entrant CS","2023","Operational Delivery","East Lothian and Midlothian","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","East Merseyside","75","[c]","24110","23640"
"New entrant CS","2023","Operational Delivery","East Riding of Yorkshire","210","[c]","27320","28880"
"New entrant CS","2023","Operational Delivery","East Surrey","135","[c]","30960","34110"
"New entrant CS","2023","Operational Delivery","East Sussex CC","160","[c]","26310","25830"
"New entrant CS","2023","Operational Delivery","Enfield","10","[c]","28180","27640"
"New entrant CS","2023","Operational Delivery","Essex Haven Gateway","75","[c]","23670","23640"
"New entrant CS","2023","Operational Delivery","Essex Thames Gateway","35","[c]","22910","23640"
"New entrant CS","2023","Operational Delivery","Falkirk","70","[c]","25550","24710"
"New entrant CS","2023","Operational Delivery","Flintshire and Wrexham","210","[c]","26490","27490"
"New entrant CS","2023","Operational Delivery","Glasgow City","770","[c]","24660","22520"
"New entrant CS","2023","Operational Delivery","Gloucestershire CC","70","[c]","25120","23640"
"New entrant CS","2023","Operational Delivery","Greater Manchester North East","100","[c]","25840","23640"
"New entrant CS","2023","Operational Delivery","Greater Manchester North West","275","[c]","24060","21690"
"New entrant CS","2023","Operational Delivery","Greater Manchester South East","40","[c]","24980","23640"
"New entrant CS","2023","Operational Delivery","Greater Manchester South West","535","[c]","24060","22520"
"New entrant CS","2023","Operational Delivery","Gwent Valleys","25","[c]","23370","21780"
"New entrant CS","2023","Operational Delivery","Gwynedd","50","[c]","23700","23640"
"New entrant CS","2023","Operational Delivery","Hackney and Newham","255","[c]","27570","26920"
"New entrant CS","2023","Operational Delivery","Haringey and Islington","170","[c]","31160","33800"
"New entrant CS","2023","Operational Delivery","Harrow and Hillingdon","460","[c]","29310","29750"
"New entrant CS","2023","Operational Delivery","Hartlepool and Stockton-on-Tees","165","[c]","25810","24070"
"New entrant CS","2023","Operational Delivery","Heart of Essex","185","[c]","25860","24480"
"New entrant CS","2023","Operational Delivery","Herefordshire, County of","15","[c]","22150","22220"
"New entrant CS","2023","Operational Delivery","Hertfordshire CC","190","[c]","28070","26370"
"New entrant CS","2023","Operational Delivery","Hounslow and Richmond upon Thames","335","[c]","30400","29750"
"New entrant CS","2023","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","55","[c]","29440","25750"
"New entrant CS","2023","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","55","[c]","25370","24710"
"New entrant CS","2023","Operational Delivery","Isle of Anglesey","30","[c]","25930","22500"
"New entrant CS","2023","Operational Delivery","Isle of Wight","90","[c]","25510","23230"
"New entrant CS","2023","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","110","[c]","31280","33800"
"New entrant CS","2023","Operational Delivery","Kent Thames Gateway","160","[c]","26960","24570"
"New entrant CS","2023","Operational Delivery","Kingston upon Hull, City of","185","[c]","25710","25750"
"New entrant CS","2023","Operational Delivery","Lambeth","185","[c]","37240","34340"
"New entrant CS","2023","Operational Delivery","Lancaster and Wyre","160","[c]","24770","23640"
"New entrant CS","2023","Operational Delivery","Leeds","895","[c]","25460","24070"
"New entrant CS","2023","Operational Delivery","Leicester","225","[c]","23920","23640"
"New entrant CS","2023","Operational Delivery","Leicestershire CC and Rutland","280","[c]","25680","23230"
"New entrant CS","2023","Operational Delivery","Lewisham and Southwark","115","[c]","27370","26400"
"New entrant CS","2023","Operational Delivery","Lincolnshire CC","290","[c]","25840","24070"
"New entrant CS","2023","Operational Delivery","Lisburn and Castlereagh","80","[c]","25920","25750"
"New entrant CS","2023","Operational Delivery","Liverpool","1680","[c]","23680","22400"
"New entrant CS","2023","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Luton","75","[c]","23920","23640"
"New entrant CS","2023","Operational Delivery","Manchester","465","[c]","25770","24390"
"New entrant CS","2023","Operational Delivery","Medway","180","[c]","28340","28880"
"New entrant CS","2023","Operational Delivery","Merton, Kingston upon Thames and Sutton","40","[c]","31040","29660"
