"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Communications","Department for International Trade","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
