"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Commercial","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","London","Male","30","[c]","56920","56720"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Outside London","Female","55","[c]","42250","39780"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Outside London","Male","100","[c]","43630","41970"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Outside London","Female","45","[c]","41230","35310"
"Leaver Dept.","2023","40-49","Finance","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","London","Female","35","[c]","56240","54760"
"Leaver Dept.","2023","40-49","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","Female","85","[c]","36200","32410"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","London","Female","310","[c]","51910","48310"
"Leaver Dept.","2023","40-49","No function","London","Male","235","[c]","58290","55560"
"Leaver Dept.","2023","40-49","No function","Outside London","Female","735","[c]","30770","28120"
"Leaver Dept.","2023","40-49","No function","Outside London","Male","480","[c]","33280","28120"
"Leaver Dept.","2023","40-49","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","Female","50","[c]","43770","40660"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Female","60","[c]","40260","34470"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Male","50","[c]","46950","48420"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Outside London","Female","35","[c]","38940","38470"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Outside London","Male","40","[c]","43170","37730"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","Female","30","[c]","44710","38130"
"Leaver Dept.","2023","50-59","Finance","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","Female","60","[c]","35500","34080"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","London","Female","140","[c]","49600","43060"
"Leaver Dept.","2023","50-59","No function","London","Male","140","[c]","57870","52170"
"Leaver Dept.","2023","50-59","No function","Outside London","Female","550","[c]","29310","27570"
"Leaver Dept.","2023","50-59","No function","Outside London","Male","350","[c]","34040","28120"
"Leaver Dept.","2023","50-59","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
