"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Transport Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","EO","20","[c]","32300","32300"
"New entrant CS","2023","20-29","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","HEO","15","[c]","35040","34000"
"New entrant CS","2023","20-29","UK Export Finance","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","AA","20","[c]","21330","20100"
"New entrant CS","2023","20-29","UK Health Security Agency","AO","65","[c]","22100","20880"
"New entrant CS","2023","20-29","UK Health Security Agency","EO","100","[c]","26090","25760"
"New entrant CS","2023","20-29","UK Health Security Agency","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","G7","25","[c]","53060","53400"
"New entrant CS","2023","20-29","UK Health Security Agency","HEO","85","[c]","32120","32980"
"New entrant CS","2023","20-29","UK Health Security Agency","SEO","50","[c]","40500","40880"
"New entrant CS","2023","20-29","UK Hydrographic Office","AO","25","[c]","21760","21690"
"New entrant CS","2023","20-29","UK Hydrographic Office","EO","20","[c]","28200","27610"
"New entrant CS","2023","20-29","UK Hydrographic Office","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","AO","110","[c]","21180","21200"
"New entrant CS","2023","20-29","UK Statistics Authority","EO","70","[c]","25220","24840"
"New entrant CS","2023","20-29","UK Statistics Authority","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","HEO","145","[c]","31460","31560"
"New entrant CS","2023","20-29","UK Statistics Authority","SEO","30","[c]","38550","37690"
"New entrant CS","2023","20-29","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Valuation Office Agency","AO","125","[c]","22880","22520"
"New entrant CS","2023","20-29","Valuation Office Agency","EO","30","[c]","26870","26020"
"New entrant CS","2023","20-29","Valuation Office Agency","HEO","20","[c]","32410","32260"
"New entrant CS","2023","20-29","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","EO","10","[c]","28830","29000"
"New entrant CS","2023","20-29","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","AO","65","[c]","22150","22150"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","EO","20","[c]","26850","26900"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","HEO","25","[c]","32900","32460"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wilton Park","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wilton Park","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","EO","10","[c]","24890","25160"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","AO","60","[c]","22670","22150"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","EO","30","[c]","26620","25920"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","HEO","15","[c]","31730","30320"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","SEO","25","[c]","37770","37300"
"New entrant CS","2023","30-39","Attorney General's Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","AO","20","[c]","21320","21720"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","EO","20","[c]","25520","24330"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","G7","30","[c]","53820","54700"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","HEO","25","[c]","33820","33020"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","SEO","15","[c]","38640","38460"
"New entrant CS","2023","30-39","Central Civil Service Fast Stream","HEO","25","[c]","28840","28840"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","HEO","10","[c]","30480","30170"
"New entrant CS","2023","30-39","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","AO","35","[c]","21590","21380"
"New entrant CS","2023","30-39","Companies House","EO","15","[c]","28310","25610"
"New entrant CS","2023","30-39","Companies House","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","HEO","20","[c]","36410","35570"
"New entrant CS","2023","30-39","Companies House","SEO","15","[c]","44380","42850"
"New entrant CS","2023","30-39","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","G6","15","[c]","76090","76000"
"New entrant CS","2023","30-39","Competition and Markets Authority","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Criminal Injuries Compensation Authority","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","HEO","10","[c]","32340","31640"
"New entrant CS","2023","30-39","Crown Commercial Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","AO","15","[c]","22180","22180"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","G7","10","[c]","52360","52360"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Prosecution Service","AO","65","[c]","22050","21890"
"New entrant CS","2023","30-39","Crown Prosecution Service","EO","25","[c]","27110","26900"
"New entrant CS","2023","30-39","Crown Prosecution Service","G7","45","[c]","52310","49050"
"New entrant CS","2023","30-39","Crown Prosecution Service","HEO","10","[c]","31920","31920"
"New entrant CS","2023","30-39","Crown Prosecution Service","SEO","75","[c]","39320","38760"
"New entrant CS","2023","30-39","Defence Equipment and Support","AO","55","[c]","21560","20870"
"New entrant CS","2023","30-39","Defence Equipment and Support","EO","30","[c]","26830","26800"
"New entrant CS","2023","30-39","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","G7","15","[c]","56360","55500"
"New entrant CS","2023","30-39","Defence Equipment and Support","HEO","100","[c]","33440","32500"
"New entrant CS","2023","30-39","Defence Equipment and Support","SEO","60","[c]","42770","41500"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","EO","15","[c]","24640","24630"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","G7","35","[c]","51050","49260"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","HEO","55","[c]","29870","30650"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","SEO","45","[c]","38740","39890"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","15","[c]","27140","25500"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","20","[c]","53040","53350"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","35","[c]","33100","31240"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","30","[c]","41470","41060"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","10","[c]","52190","52760"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","20","[c]","35340","35040"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","EO","25","[c]","26350","25900"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","G7","20","[c]","53950","52860"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","HEO","25","[c]","32390","30330"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","SEO","30","[c]","38200","37590"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","20","[c]","26290","25920"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","15","[c]","64530","65820"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","65","[c]","52240","51470"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","55","[c]","31560","30320"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","80","[c]","38810","37780"
