"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Female","Heterosexual / straight","205","[c]","35650","32550"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Male","Heterosexual / straight","510","[c]","39310","35650"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Male","Undeclared","60","[c]","43270","40190"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Male","Unknown","65","[c]","35480","33000"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Female","Unknown","115","[c]","36150","34080"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Male","Unknown","230","[c]","37420","38070"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Heterosexual / straight","185","[c]","47670","40850"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Heterosexual / straight","175","[c]","50390","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","LGBO","30","[c]","48190","41500"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Unknown","30","[c]","49940","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","Heterosexual / straight","65","[c]","42610","36520"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","Heterosexual / straight","55","[c]","49370","52750"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Female","Heterosexual / straight","70","[c]","47110","42170"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Female","Heterosexual / straight","105","[c]","42570","39160"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Male","Heterosexual / straight","105","[c]","43320","40480"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
