"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Undeclared","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","G6","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","G7","60","[c]","56630","56430"
"Leaver Dept.","2023","40-49","Unknown","London","HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","SCS level","50","[c]","89320","78500"
"Leaver Dept.","2023","40-49","Unknown","London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","AO","60","[c]","22930","22340"
"Leaver Dept.","2023","40-49","Unknown","Outside London","EO","75","[c]","28120","27610"
"Leaver Dept.","2023","40-49","Unknown","Outside London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","G7","60","[c]","54060","54100"
"Leaver Dept.","2023","40-49","Unknown","Outside London","HEO","75","[c]","33070","32010"
"Leaver Dept.","2023","40-49","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","SEO","70","[c]","40170","39040"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","AO","60","[c]","21680","21690"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","EO","65","[c]","27710","28120"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","EO","40","[c]","30770","31200"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","G6","45","[c]","70880","70470"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","G7","50","[c]","57670","56650"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","HEO","35","[c]","36080","35410"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","SCS level","55","[c]","99940","94270"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","AO","220","[c]","21750","21690"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","EO","270","[c]","27710","27690"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","G7","85","[c]","53450","52150"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","HEO","145","[c]","33230","33300"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","SEO","130","[c]","40800","40000"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","G7","40","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","EO","60","[c]","27030","26750"
"Leaver Dept.","2023","50-59","Unknown","Outside London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","EO","40","[c]","27830","27570"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","HEO","[c]","[c]","[c]","[c]"
