"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Companies House","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Companies House","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Companies House","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Competition and Markets Authority","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Competition and Markets Authority","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Competition and Markets Authority","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Competition and Markets Authority","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Criminal Injuries Compensation Authority","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Criminal Injuries Compensation Authority","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Office and Procurator Fiscal Service","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Legal","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Electronics and Components Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Equipment and Support","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Equipment and Support","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Equipment and Support","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Equipment and Support","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Equipment and Support","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Science and Technology Laboratory","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Science and Technology Laboratory","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Science and Technology Laboratory","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Science and Technology Laboratory","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Science and Technology Laboratory","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Transport (excl. agencies)","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Transport (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
