"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","Tower Hamlets","Female","95","[c]","42740","36680"
"Leaver Dept.","2023","Unknown","Inner London - East","Tower Hamlets","Male","75","[c]","44570","35890"
"Leaver Dept.","2023","Unknown","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","Westminster","Female","865","[c]","43860","36470"
"Leaver Dept.","2023","Unknown","Inner London - West","Westminster","Male","680","[c]","46780","40600"
"Leaver Dept.","2023","Unknown","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","York","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","York","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Tyneside","Female","40","[c]","28430","25580"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Tyneside","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","Croydon","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Staffordshire CC","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Sheffield","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","South Lanarkshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","South Lanarkshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","East Sussex CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Central Scotland","Glasgow City","Female","55","[c]","36060","33020"
"Leaver Dept.","2023","Unknown","West Central Scotland","Glasgow City","Male","45","[c]","33850","32960"
"Leaver Dept.","2023","Unknown","West Midlands","Birmingham","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands","Birmingham","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Leeds","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Leeds","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Devon","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Devon","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cheshire","Warrington","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cheshire","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon","Devon CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon","Devon CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon","Plymouth","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Wales","Monmouthshire and Newport","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Eastern Scotland","City of Edinburgh","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","80","[c]","33560","27500"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","65","[c]","31360","31930"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
