"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Policy","East Merseyside","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Policy","East Riding of Yorkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","East Riding of Yorkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Sussex CC","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","East Sussex CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","Enfield","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Enfield","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Flintshire and Wrexham","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Glasgow City","Outside London","Female","90","85","46240","42150"
"In post","2023","Policy","Glasgow City","Outside London","Male","85","85","48760","46320"
"In post","2023","Policy","Gloucestershire CC","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Gloucestershire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester North East","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester South West","Outside London","Female","300","295","43840","39000"
"In post","2023","Policy","Greater Manchester South West","Outside London","Male","250","245","46380","42510"
"In post","2023","Policy","Gwent Valleys","Outside London","Female","45","40","41780","39690"
"In post","2023","Policy","Gwent Valleys","Outside London","Male","35","35","49400","47670"
"In post","2023","Policy","Gwynedd","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Gwynedd","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","Hackney and Newham","London","Female","165","155","57680","63380"
"In post","2023","Policy","Hackney and Newham","London","Male","165","160","58150","63990"
"In post","2023","Policy","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Harrow and Hillingdon","London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Harrow and Hillingdon","London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hartlepool and Stockton-on-Tees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hertfordshire CC","Outside London","Female","40","35","46100","45750"
"In post","2023","Policy","Hertfordshire CC","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Policy","Hounslow and Richmond upon Thames","London","Female","25","25","[c]","[c]"
"In post","2023","Policy","Hounslow and Richmond upon Thames","London","Male","35","35","44310","41540"
"In post","2023","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Anglesey","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lancaster and Wyre","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Policy","Lancaster and Wyre","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","Leeds","Outside London","Female","375","355","43200","38470"
"In post","2023","Policy","Leeds","Outside London","Male","260","255","44910","39430"
"In post","2023","Policy","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Leicestershire CC and Rutland","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Leicestershire CC and Rutland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Lewisham and Southwark","London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lincolnshire CC","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Policy","Lincolnshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lisburn and Castlereagh","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Liverpool","Outside London","Female","110","105","43540","39190"
"In post","2023","Policy","Liverpool","Outside London","Male","75","70","45910","41780"
"In post","2023","Policy","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Manchester","Outside London","Female","300","290","40030","37590"
"In post","2023","Policy","Manchester","Outside London","Male","195","190","41170","37590"
"In post","2023","Policy","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Lancashire","Outside London","Female","40","35","44370","42510"
"In post","2023","Policy","Mid Lancashire","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Policy","Mid Ulster","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Ulster","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid and East Antrim","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Monmouthshire and Newport","Outside London","Female","85","80","41450","41020"
"In post","2023","Policy","Monmouthshire and Newport","Outside London","Male","60","55","46380","41700"
"In post","2023","Policy","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Hampshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Yorkshire CC","Outside London","Female","30","30","40990","37300"
"In post","2023","Policy","North Yorkshire CC","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Policy","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northumberland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Norwich and East Norfolk","Outside London","Female","35","35","39670","37440"
"In post","2023","Policy","Norwich and East Norfolk","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Policy","Nottingham","Outside London","Female","130","120","40200","37590"
"In post","2023","Policy","Nottingham","Outside London","Male","70","70","42370","38070"
"In post","2023","Policy","Overseas","Overseas","Female","920","915","53710","54000"
"In post","2023","Policy","Overseas","Overseas","Male","1150","1145","53760","54840"
"In post","2023","Policy","Oxfordshire CC","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Policy","Oxfordshire CC","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Policy","Perth and Kinross, and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Peterborough","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Peterborough","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","Plymouth","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Policy","Plymouth","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Portsmouth","Outside London","Female","40","40","37730","34300"
"In post","2023","Policy","Portsmouth","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Policy","Powys","Outside London","Female","35","30","44470","39900"
"In post","2023","Policy","Powys","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Policy","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Redbridge and Waltham Forest","London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Sefton","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Policy","Sefton","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Policy","Sheffield","Outside London","Female","455","420","43390","38470"
"In post","2023","Policy","Sheffield","Outside London","Male","315","310","45450","39190"
"In post","2023","Policy","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Solihull","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Somerset CC","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Somerset CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","South Hampshire","Outside London","Female","30","30","32770","31060"
