"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Lothian and Midlothian","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Sussex CC","20","[c]","25740","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Glasgow City","40","[c]","28700","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Greater Manchester North West","135","[c]","21820","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Gwynedd","15","[c]","23980","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Leeds","75","[c]","25920","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Lincolnshire CC","15","[c]","24230","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Luton","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Mid Lancashire","125","[c]","22050","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","North Lanarkshire","150","[c]","22280","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","North and North East Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Norwich and East Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Oxfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Sefton","60","[c]","28260","21540"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Sheffield","75","[c]","27840","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Solihull","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","South Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","South Teesside","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","South West Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","South and West Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Swansea","115","[c]","21850","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Telford and Wrekin","30","[c]","22690","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Tower Hamlets","10","[c]","34450","37170"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Tyneside","170","[c]","25080","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Unknown","15","[c]","24660","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Wirral","60","[c]","22220","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Worcestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","York","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Other","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Other","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Other","Manchester","[c]","[c]","[c]","[c]"
