"Status","Year","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Office of Rail and Road","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","15","[c]","54910","55990"
"New entrant CS","2023","Office of Rail and Road","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","AO","295","[c]","21770","21780"
"New entrant CS","2023","Office of the Public Guardian","EO","30","[c]","25830","25830"
"New entrant CS","2023","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","10","[c]","53610","52360"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","AO","35","[c]","21010","21960"
"New entrant CS","2023","Planning Inspectorate","EO","10","[c]","26590","26590"
"New entrant CS","2023","Planning Inspectorate","G6","25","[c]","65300","60050"
"New entrant CS","2023","Planning Inspectorate","G7","60","[c]","43420","41840"
"New entrant CS","2023","Planning Inspectorate","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","AO","35","[c]","24340","24010"
"New entrant CS","2023","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Rural Payments Agency","AO","345","[c]","22010","22150"
"New entrant CS","2023","Rural Payments Agency","EO","50","[c]","25230","25920"
"New entrant CS","2023","Rural Payments Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","HEO","15","[c]","30550","30320"
"New entrant CS","2023","Rural Payments Agency","SEO","10","[c]","37520","37300"
"New entrant CS","2023","Scottish Courts and Tribunals Service","AA","45","[c]","22130","22080"
"New entrant CS","2023","Scottish Courts and Tribunals Service","AO","125","[c]","23220","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","EO","25","[c]","26540","25930"
"New entrant CS","2023","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","HEO","10","[c]","34630","33600"
"New entrant CS","2023","Scottish Courts and Tribunals Service","SEO","15","[c]","45410","48410"
"New entrant CS","2023","Scottish Fiscal Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","AA","70","[c]","23870","22180"
"New entrant CS","2023","Scottish Government (excl. agencies)","AO","80","[c]","26190","25710"
"New entrant CS","2023","Scottish Government (excl. agencies)","EO","145","[c]","29550","29100"
"New entrant CS","2023","Scottish Government (excl. agencies)","G6","35","[c]","73540","73540"
"New entrant CS","2023","Scottish Government (excl. agencies)","G7","135","[c]","56300","52360"
"New entrant CS","2023","Scottish Government (excl. agencies)","HEO","245","[c]","34520","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","SCS level","15","[c]","90040","81890"
"New entrant CS","2023","Scottish Government (excl. agencies)","SEO","165","[c]","43690","41640"
"New entrant CS","2023","Scottish Housing Regulator","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","AA","60","[c]","22780","22920"
"New entrant CS","2023","Scottish Prison Service","AO","240","[c]","25010","24710"
"New entrant CS","2023","Scottish Prison Service","EO","80","[c]","31320","31290"
"New entrant CS","2023","Scottish Prison Service","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","SEO","15","[c]","48230","47120"
"New entrant CS","2023","Scottish Public Pensions Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","AO","60","[c]","25710","25710"
"New entrant CS","2023","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","EO","25","[c]","27350","26620"
"New entrant CS","2023","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","G7","20","[c]","57440","56860"
"New entrant CS","2023","Serious Fraud Office","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","AA","760","[c]","22210","22180"
"New entrant CS","2023","Social Security Scotland","AO","30","[c]","25770","25710"
"New entrant CS","2023","Social Security Scotland","EO","710","[c]","29410","29100"
"New entrant CS","2023","Social Security Scotland","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","G7","20","[c]","57970","58850"
"New entrant CS","2023","Social Security Scotland","HEO","235","[c]","35700","35020"
"New entrant CS","2023","Social Security Scotland","SEO","80","[c]","44930","44890"
"New entrant CS","2023","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","AA","55","[c]","22180","22180"
"New entrant CS","2023","Student Awards Agency for Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Unknown","260","[c]","33460","32500"
"New entrant CS","2023","Teaching Regulation Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","AO","35","[c]","22150","22180"
"New entrant CS","2023","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","HEO","20","[c]","31760","31620"
"New entrant CS","2023","The Insolvency Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","AO","25","[c]","23290","23460"
"New entrant CS","2023","The National Archives","EO","20","[c]","25610","24990"
"New entrant CS","2023","The National Archives","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","HEO","30","[c]","32260","29920"
"New entrant CS","2023","The National Archives","SEO","20","[c]","41960","41000"
"New entrant CS","2023","Transport Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","HEO","15","[c]","33520","33520"
"New entrant CS","2023","Transport Scotland","SEO","10","[c]","44170","41640"
"New entrant CS","2023","UK Debt Management Office","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","EO","25","[c]","32300","32300"
"New entrant CS","2023","UK Export Finance","G6","10","[c]","77420","77520"
"New entrant CS","2023","UK Export Finance","G7","15","[c]","59690","60600"
"New entrant CS","2023","UK Export Finance","HEO","20","[c]","35280","34000"
"New entrant CS","2023","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","SEO","20","[c]","45620","44500"
"New entrant CS","2023","UK Health Security Agency","AA","30","[c]","21220","20100"
"New entrant CS","2023","UK Health Security Agency","AO","130","[c]","22190","20880"
"New entrant CS","2023","UK Health Security Agency","EO","160","[c]","26110","25940"
"New entrant CS","2023","UK Health Security Agency","G6","85","[c]","71800","66470"
"New entrant CS","2023","UK Health Security Agency","G7","150","[c]","53240","53400"
"New entrant CS","2023","UK Health Security Agency","HEO","185","[c]","32850","32980"
"New entrant CS","2023","UK Health Security Agency","SCS level","45","[c]","109000","106690"
"New entrant CS","2023","UK Health Security Agency","SEO","185","[c]","40370","40880"
"New entrant CS","2023","UK Hydrographic Office","AO","35","[c]","21740","21690"
"New entrant CS","2023","UK Hydrographic Office","EO","35","[c]","28410","27610"
"New entrant CS","2023","UK Hydrographic Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","HEO","25","[c]","34440","34370"
"New entrant CS","2023","UK Hydrographic Office","SEO","10","[c]","44550","43890"
"New entrant CS","2023","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","AA","40","[c]","20910","21200"
"New entrant CS","2023","UK Statistics Authority","AO","435","[c]","21440","21200"
"New entrant CS","2023","UK Statistics Authority","EO","145","[c]","25170","24840"
"New entrant CS","2023","UK Statistics Authority","G6","10","[c]","62620","61240"
"New entrant CS","2023","UK Statistics Authority","G7","75","[c]","53360","51460"
"New entrant CS","2023","UK Statistics Authority","HEO","245","[c]","31540","31060"
