"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Other","Outside London","50","[c]","22210","19080"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Policy","London","105","[c]","33770","34410"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Policy","Outside London","95","[c]","31960","31120"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","45","[c]","27510","26650"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Policy","London","50","[c]","32750","35040"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Policy","Outside London","10","[c]","30460","31880"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Communications","London","20","[c]","32350","34030"
"New entrant CS","2023","20-29","Department for Education","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Digital, Data and Technology","Outside London","30","[c]","32570","30330"
"New entrant CS","2023","20-29","Department for Education","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Operational Delivery","London","10","[c]","32420","29530"
"New entrant CS","2023","20-29","Department for Education","Operational Delivery","Outside London","20","[c]","27090","25900"
"New entrant CS","2023","20-29","Department for Education","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Policy","London","30","[c]","32080","29530"
"New entrant CS","2023","20-29","Department for Education","Policy","Outside London","35","[c]","27520","30330"
"New entrant CS","2023","20-29","Department for Education","Project Delivery","London","10","[c]","30850","29250"
"New entrant CS","2023","20-29","Department for Education","Project Delivery","Outside London","15","[c]","31330","25900"
"New entrant CS","2023","20-29","Department for Education","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Commercial","Outside London","10","[c]","29860","30320"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Communications","London","10","[c]","34830","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","10","[c]","34430","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","35","[c]","32650","30320"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Economics","London","10","[c]","42420","42490"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","270","[c]","23890","22150"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Policy","London","145","[c]","37530","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Policy","Outside London","60","[c]","32290","30320"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Property","Outside London","15","[c]","26120","25920"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","60","[c]","26860","25340"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","10","[c]","31940","30320"
"New entrant CS","2023","20-29","Department for International Trade","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Communications","London","15","[c]","35930","35010"
"New entrant CS","2023","20-29","Department for International Trade","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Digital, Data and Technology","London","15","[c]","34150","35010"
"New entrant CS","2023","20-29","Department for International Trade","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Economics","London","15","[c]","33220","35010"
"New entrant CS","2023","20-29","Department for International Trade","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","International Trade","London","80","[c]","34610","35010"
"New entrant CS","2023","20-29","Department for International Trade","International Trade","Outside London","40","[c]","30570","31440"
"New entrant CS","2023","20-29","Department for International Trade","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Operational Delivery","London","10","[c]","31160","29280"
"New entrant CS","2023","20-29","Department for International Trade","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Other","London","10","[c]","32230","29280"
"New entrant CS","2023","20-29","Department for International Trade","Policy","London","20","[c]","35800","35010"
"New entrant CS","2023","20-29","Department for International Trade","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Social Research","London","[c]","[c]","[c]","[c]"
